qname	chrom	pos	end	is_reverse	tlen	cigar	mapq	nm	zf	zw	zc	zs	zl	zn	zt	zr	zg	pred
A00839:75:H7MFFDSXY:3:2274:10610:9909	chr2	178565081	178565204	True	-124	124M	255	0	25	0.18629701435565948	ambig_opp_strand	unspliced	12994	44	RIGEL_NRNA_chr2_1_178523417_178776534		RIGEL_NRNA_chr2_1_178523417_178776534	nrna
A00839:75:H7MFFDSXY:3:1371:3450:36714	chr2	178564882	178565031	False	546	150M	255	0	5	0.7806555032730103	ambig_opp_strand	unspliced	-1	44	.	.	.	mrna
A00839:75:H7MFFDSXY:3:2526:27480:34303	chr2	178560370	178560519	True	-214	150M	255	0	25	0.21056681871414185	ambig_opp_strand	unspliced	12994	44	RIGEL_NRNA_chr2_1_178523417_178776534		RIGEL_NRNA_chr2_1_178523417_178776534	nrna
A00839:75:H7MFFDSXY:3:1154:29297:30154	chr2	178565861	178566010	True	-279	150M	255	0	25	0.1754576712846756	ambig_opp_strand	unspliced	12994	44	RIGEL_NRNA_chr2_1_178539804_178576557		RIGEL_NRNA_chr2_1_178539804_178576557	nrna
A00839:75:H7MFFDSXY:3:2660:4490:32064	chr2	178568449	178568598	False	466	150M	255	0	25	0.0974007397890091	ambig_opp_strand	unspliced	12994	44	RIGEL_NRNA_chr2_2_178525988_178804642		RIGEL_NRNA_chr2_2_178525988_178804642	nrna
A00839:75:H7MFFDSXY:3:2545:3929:23046	chr2	178569167	178569284	False	118	118M	255	0	5	0.31563135981559753	ambig_opp_strand	unspliced	-1	44	.	.	.	mrna
A00839:75:H7MFFDSXY:3:1540:2600:23500	chr2	178567897	178568046	False	215	150M	255	0	25	0.746665894985199	ambig_opp_strand	unspliced	12994	44	RIGEL_NRNA_chr2_2_178525988_178804642		RIGEL_NRNA_chr2_2_178525988_178804642	nrna
A00839:75:H7MFFDSXY:3:2327:10700:12727	chr2	178563620	178563769	False	228	150M	255	0	25	0.7458291053771973	ambig_opp_strand	unspliced	12994	44	RIGEL_NRNA_chr2_2_178525988_178804642		RIGEL_NRNA_chr2_2_178525988_178804642	nrna
A00839:75:H7MFFDSXY:3:1368:16685:34178	chr2	178566762	178566911	True	-316	150M	255	0	5	0.09757573902606964	ambig_opp_strand	unspliced	-1	44	.	.	.	mrna
A00839:75:H7MFFDSXY:3:2430:28628:1219	chr2	178564249	178564398	True	-430	150M	255	0	5	0.7634994983673096	ambig_opp_strand	unspliced	-1	44	.	.	.	mrna
A00839:75:H7MFFDSXY:3:2472:2808:26553	chr2	178565852	178566001	False	209	150M	255	0	25	0.7457795739173889	ambig_opp_strand	unspliced	12994	44	RIGEL_NRNA_chr2_2_178525988_178804642		RIGEL_NRNA_chr2_2_178525988_178804642	nrna
A00839:75:H7MFFDSXY:3:2323:28004:33332	chr2	178569041	178569190	False	157	150M	255	0	5	0.0929044857621193	ambig_opp_strand	unspliced	-1	44	.	.	.	mrna
A00839:75:H7MFFDSXY:3:2207:28474:36526	chr2	178569872	178570021	False	379	150M	255	0	5	0.7912613153457642	ambig_opp_strand	unspliced	-1	44	.	.	.	mrna
A00839:75:H7MFFDSXY:3:2505:18539:1344	chr2	178566041	178566178	False	138	138M	255	0	25	0.6674051880836487	ambig_opp_strand	unspliced	12994	44	RIGEL_NRNA_chr2_2_178525988_178804642		RIGEL_NRNA_chr2_2_178525988_178804642	nrna
A00839:75:H7MFFDSXY:3:2160:26756:30921	chr2	178565664	178565813	True	-317	150M	255	0	25	0.16004590690135956	ambig_opp_strand	unspliced	12994	44	RIGEL_NRNA_chr2_1_178541746_178597681		RIGEL_NRNA_chr2_1_178541746_178597681	nrna
A00839:75:H7MFFDSXY:3:2449:9815:5306	chr2	178568379	178568528	False	404	150M	255	0	5	0.8693084716796875	ambig_opp_strand	unspliced	-1	44	.	.	.	mrna
A00839:75:H7MFFDSXY:3:1175:31530:26162	chr2	178561185	178561334	False	271	150M	255	0	3	0.08887061476707458	ambig_opp_strand	unspliced	12994	44	ENST00000460472.6	TTN	ENSG00000155657.29	mrna
A00839:75:H7MFFDSXY:3:2266:14561:35258	chr2	178561716	178561865	True	-295	150M	255	0	25	0.1615409255027771	ambig_opp_strand	unspliced	12994	44	RIGEL_NRNA_chr2_1_178540115_178582663		RIGEL_NRNA_chr2_1_178540115_178582663	nrna
A00839:75:H7MFFDSXY:3:1377:29559:10160	chr2	178565390	178565539	False	485	150M	255	0	5	0.8613659143447876	ambig_opp_strand	unspliced	-1	44	.	.	.	mrna
A00839:75:H7MFFDSXY:3:2314:22128:25285	chr2	178562767	178562916	True	-391	150M	255	1	5	0.7598148584365845	ambig_opp_strand	unspliced	-1	44	.	.	.	mrna
A00839:75:H7MFFDSXY:3:1651:21007:33520	chr2	178565385	178565534	True	-216	150M	255	1	25	0.17898783087730408	ambig_opp_strand	unspliced	12994	44	RIGEL_NRNA_chr2_1_178539804_178576557		RIGEL_NRNA_chr2_1_178539804_178576557	nrna
A00839:75:H7MFFDSXY:3:1110:23954:20744	chr2	178564900	178565049	True	-274	150M	255	0	25	0.16071803867816925	ambig_opp_strand	unspliced	12994	44	RIGEL_NRNA_chr2_1_178528764_178620148		RIGEL_NRNA_chr2_1_178528764_178620148	nrna
A00839:75:H7MFFDSXY:3:2624:21667:30499	chr2	178569766	178569915	True	-300	150M	255	0	25	0.20154733955860138	ambig_opp_strand	unspliced	12994	44	RIGEL_NRNA_chr2_1_178523417_178776534		RIGEL_NRNA_chr2_1_178523417_178776534	nrna
A00839:75:H7MFFDSXY:3:1342:25319:32753	chr2	178566405	178566554	True	-319	150M	255	0	25	0.1929507553577423	ambig_opp_strand	unspliced	12994	44	RIGEL_NRNA_chr2_1_178523417_178776534		RIGEL_NRNA_chr2_1_178523417_178776534	nrna
A00839:75:H7MFFDSXY:3:2367:9570:35321	chr2	178564890	178565039	False	301	150M	255	0	25	0.6809026598930359	ambig_opp_strand	unspliced	12994	44	RIGEL_NRNA_chr2_2_178525988_178804642		RIGEL_NRNA_chr2_2_178525988_178804642	nrna
A00839:75:H7MFFDSXY:3:1338:23764:2284	chr2	178567112	178567261	True	-366	150M	255	0	25	0.10088186711072922	ambig_opp_strand	unspliced	12994	44	RIGEL_NRNA_chr2_1_178539804_178576557		RIGEL_NRNA_chr2_1_178539804_178576557	nrna
A00839:75:H7MFFDSXY:3:1348:27136:12038	chr2	178564543	178564692	True	-359	150M	255	0	5	0.359029620885849	ambig_opp_strand	unspliced	-1	44	.	.	.	mrna
A00839:75:H7MFFDSXY:3:2359:18412:15969	chr2	178569548	178569697	False	257	150M	255	0	25	0.7362647652626038	ambig_opp_strand	unspliced	12994	44	RIGEL_NRNA_chr2_2_178525988_178804642		RIGEL_NRNA_chr2_2_178525988_178804642	nrna
A00839:75:H7MFFDSXY:3:1401:16251:8844	chr2	178561106	178561255	True	-314	150M	255	0	25	0.19570830464363098	ambig_opp_strand	unspliced	12994	44	RIGEL_NRNA_chr2_1_178523417_178776534		RIGEL_NRNA_chr2_1_178523417_178776534	nrna
A00839:75:H7MFFDSXY:3:1504:4065:18709	chr2	178569813	178569962	True	-283	150M	255	0	25	0.15963418781757355	ambig_opp_strand	unspliced	12994	44	RIGEL_NRNA_chr2_1_178528764_178620148		RIGEL_NRNA_chr2_1_178528764_178620148	nrna
A00839:75:H7MFFDSXY:3:2664:1642:25316	chr2	178563340	178563489	True	-296	150M	255	1	25	0.16713780164718628	ambig_opp_strand	unspliced	12994	44	RIGEL_NRNA_chr2_1_178541746_178597681		RIGEL_NRNA_chr2_1_178541746_178597681	nrna
A00839:75:H7MFFDSXY:3:2411:29234:12070	chr2	178563002	178563151	True	-264	150M	255	1	25	0.03803700953722	ambig_opp_strand	unspliced	12994	44	RIGEL_NRNA_chr2_1_178528739_178633078		RIGEL_NRNA_chr2_1_178528739_178633078	nrna
A00839:75:H7MFFDSXY:3:2358:2935:3129	chr2	178569990	178570139	True	-293	150M	255	0	25	0.17317654192447662	ambig_opp_strand	unspliced	12994	44	RIGEL_NRNA_chr2_1_178539804_178576557		RIGEL_NRNA_chr2_1_178539804_178576557	nrna
A00839:75:H7MFFDSXY:3:1148:26295:21605	chr2	178569259	178569408	True	-369	150M	255	0	25	0.09066324681043625	ambig_opp_strand	unspliced	12994	44	RIGEL_NRNA_chr2_1_178541746_178597681		RIGEL_NRNA_chr2_1_178541746_178597681	nrna
A00839:75:H7MFFDSXY:3:1139:23954:26475	chr2	178566151	178566300	False	287	150M	255	0	25	0.706882894039154	ambig_opp_strand	unspliced	12994	44	RIGEL_NRNA_chr2_2_178525988_178804642		RIGEL_NRNA_chr2_2_178525988_178804642	nrna
A00839:75:H7MFFDSXY:3:1416:19162:20870	chr2	178562775	178562924	False	383	150M	255	1	5	0.8257889151573181	ambig_opp_strand	unspliced	-1	44	.	.	.	mrna
A00839:75:H7MFFDSXY:3:1254:2428:20353	chr2	178562610	178562694	True	-85	85M	255	1	25	0.16787555813789368	ambig_opp_strand	unspliced	12994	44	RIGEL_NRNA_chr2_1_178541746_178597681		RIGEL_NRNA_chr2_1_178541746_178597681	nrna
A00839:75:H7MFFDSXY:3:1509:18683:27242	chr2	178567858	178568007	True	-233	150M	255	0	25	0.16732099652290344	ambig_opp_strand	unspliced	12994	44	RIGEL_NRNA_chr2_1_178540115_178582663		RIGEL_NRNA_chr2_1_178540115_178582663	nrna
A00839:75:H7MFFDSXY:3:2329:14398:2378	chr2	178569862	178570011	True	-332	150M	255	0	25	0.15609408915042877	ambig_opp_strand	unspliced	12994	44	RIGEL_NRNA_chr2_1_178539804_178576557		RIGEL_NRNA_chr2_1_178539804_178576557	nrna
A00839:75:H7MFFDSXY:3:2315:11912:36839	chr2	178562690	178562839	False	377	150M	255	0	5	0.7634234428405762	ambig_opp_strand	unspliced	-1	44	.	.	.	mrna
A00839:75:H7MFFDSXY:3:1211:22987:24142	chr2	178565549	178565698	False	276	150M	255	0	25	0.7195205688476562	ambig_opp_strand	unspliced	12994	44	RIGEL_NRNA_chr2_2_178525988_178804642		RIGEL_NRNA_chr2_2_178525988_178804642	nrna
A00839:75:H7MFFDSXY:3:2209:21929:26725	chr2	178567513	178567662	True	-311	150M	255	0	25	0.16757725179195404	ambig_opp_strand	unspliced	12994	44	RIGEL_NRNA_chr2_1_178539804_178576557		RIGEL_NRNA_chr2_1_178539804_178576557	nrna
A00839:75:H7MFFDSXY:3:2370:15944:32769	chr2	178566883	178567032	False	211	150M	255	0	25	0.7459476590156555	ambig_opp_strand	unspliced	12994	44	RIGEL_NRNA_chr2_2_178525988_178804642		RIGEL_NRNA_chr2_2_178525988_178804642	nrna
A00839:75:H7MFFDSXY:3:2551:32461:20603	chr2	178562610	178562759	False	226	150M	255	0	5	0.05156360939145088	ambig_opp_strand	unspliced	-1	44	.	.	.	mrna
A00839:75:H7MFFDSXY:3:1560:27986:13510	chr2	178562232	178562381	True	-362	150M	255	0	25	0.12976466119289398	ambig_opp_strand	unspliced	12994	44	RIGEL_NRNA_chr2_1_178523417_178776534		RIGEL_NRNA_chr2_1_178523417_178776534	nrna
A00839:75:H7MFFDSXY:3:1423:16034:14888	chr2	178566809	178566958	False	357	150M	255	1	25	0.37964606285095215	ambig_opp_strand	unspliced	12994	44	RIGEL_NRNA_chr2_2_178525988_178804642		RIGEL_NRNA_chr2_2_178525988_178804642	nrna
A00839:75:H7MFFDSXY:3:2569:21197:34632	chr2	178566881	178567030	False	404	150M	255	0	5	0.8693084716796875	ambig_opp_strand	unspliced	-1	44	.	.	.	mrna
A00839:75:H7MFFDSXY:3:1516:9878:29246	chr2	178562151	178562300	False	208	150M	255	0	3	0.09147679060697556	ambig_opp_strand	unspliced	12994	44	ENST00000460472.6	TTN	ENSG00000155657.29	mrna
A00839:75:H7MFFDSXY:3:2116:30535:3145	chr2	178560874	178561023	False	337	150M	255	0	25	0.5407382845878601	ambig_opp_strand	unspliced	12994	44	RIGEL_NRNA_chr2_2_178525988_178804642		RIGEL_NRNA_chr2_2_178525988_178804642	nrna
A00839:75:H7MFFDSXY:3:1615:29396:22936	chr2	178561675	178561824	False	388	150M	255	0	5	0.8550167083740234	ambig_opp_strand	unspliced	-1	44	.	.	.	mrna
A00839:75:H7MFFDSXY:3:2434:5177:21073	chr2	178566545	178566694	False	286	150M	255	0	25	0.7077359557151794	ambig_opp_strand	unspliced	12994	44	RIGEL_NRNA_chr2_2_178525988_178804642		RIGEL_NRNA_chr2_2_178525988_178804642	nrna
A00839:75:H7MFFDSXY:3:2565:4860:28447	chr2	178568287	178568436	False	324	150M	255	0	25	0.6111221313476562	ambig_opp_strand	unspliced	12994	44	RIGEL_NRNA_chr2_2_178525988_178804642		RIGEL_NRNA_chr2_2_178525988_178804642	nrna
A00839:75:H7MFFDSXY:3:2144:24243:2707	chr2	178562831	178562980	False	356	150M	255	0	3	0.012059621512889862	ambig_opp_strand	unspliced	12994	44	ENST00000412264.2	TTN	ENSG00000155657.29	mrna
A00839:75:H7MFFDSXY:3:2639:5701:33661	chr2	178561425	178561574	False	220	150M	255	1	25	0.7463263869285583	ambig_opp_strand	unspliced	12994	44	RIGEL_NRNA_chr2_2_178525988_178804642		RIGEL_NRNA_chr2_2_178525988_178804642	nrna
A00839:75:H7MFFDSXY:3:1122:20392:22811	chr2	178565358	178565507	False	212	150M	255	0	25	0.7460872530937195	ambig_opp_strand	unspliced	12994	44	RIGEL_NRNA_chr2_2_178525988_178804642		RIGEL_NRNA_chr2_2_178525988_178804642	nrna
A00839:75:H7MFFDSXY:3:2629:6017:10786	chr2	178567507	178567656	False	229	150M	255	0	25	0.7455695867538452	ambig_opp_strand	unspliced	12994	44	RIGEL_NRNA_chr2_2_178525988_178804642		RIGEL_NRNA_chr2_2_178525988_178804642	nrna
A00839:75:H7MFFDSXY:3:1259:25798:4586	chr2	178568849	178568998	True	-392	150M	255	0	5	0.746553361415863	ambig_opp_strand	unspliced	-1	44	.	.	.	mrna
A00839:75:H7MFFDSXY:3:1261:4038:27680	chr2	178565013	178565162	False	403	150M	255	0	3	0.010362653993070126	ambig_opp_strand	unspliced	12994	44	ENST00000342175.12	TTN	ENSG00000155657.29	mrna
A00839:75:H7MFFDSXY:3:1344:23990:34773	chr2	178562835	178562984	True	-300	150M	255	0	25	0.17127975821495056	ambig_opp_strand	unspliced	12994	44	RIGEL_NRNA_chr2_1_178539804_178576557		RIGEL_NRNA_chr2_1_178539804_178576557	nrna
A00839:75:H7MFFDSXY:3:2338:10520:6120	chr2	178564895	178565044	False	279	150M	255	0	5	0.0891350582242012	ambig_opp_strand	unspliced	-1	44	.	.	.	mrna
A00839:75:H7MFFDSXY:3:1665:20374:9095	chr2	178561567	178561716	True	-353	150M	255	0	25	0.1280166357755661	ambig_opp_strand	unspliced	12994	44	RIGEL_NRNA_chr2_1_178539804_178576557		RIGEL_NRNA_chr2_1_178539804_178576557	nrna
A00839:75:H7MFFDSXY:3:1224:18285:5948	chr2	178561956	178562105	False	277	150M	255	2	5	0.08714576810598373	ambig_opp_strand	unspliced	-1	44	.	.	.	mrna
A00839:75:H7MFFDSXY:3:1411:10384:32534	chr2	178562171	178562320	True	-366	150M	255	0	25	0.01069856621325016	ambig_opp_strand	unspliced	12994	44	RIGEL_NRNA_chr2_1_178528764_178738038		RIGEL_NRNA_chr2_1_178528764_178738038	nrna
A00839:75:H7MFFDSXY:3:1151:28863:22263	chr2	178568903	178569052	False	411	150M	255	0	5	0.8821980953216553	ambig_opp_strand	unspliced	-1	44	.	.	.	mrna
A00839:75:H7MFFDSXY:3:2143:2483:28025	chr2	178562507	178562656	True	-325	150M	255	0	5	0.12311661243438721	ambig_opp_strand	unspliced	-1	44	.	.	.	mrna
A00839:75:H7MFFDSXY:3:2462:8703:12743	chr2	178567024	178567173	False	226	150M	255	0	5	0.05156363546848297	ambig_opp_strand	unspliced	-1	44	.	.	.	mrna
A00839:75:H7MFFDSXY:3:2210:8015:25207	chr2	178564309	178564458	True	-392	150M	255	0	5	0.746553361415863	ambig_opp_strand	unspliced	-1	44	.	.	.	mrna
A00839:75:H7MFFDSXY:3:1526:18954:23046	chr2	178565144	178565293	False	439	150M	255	1	5	0.8715091943740845	ambig_opp_strand	unspliced	-1	44	.	.	.	mrna
A00839:75:H7MFFDSXY:3:2266:18982:16235	chr2	178569085	178569234	False	311	150M	255	0	25	0.6541176438331604	ambig_opp_strand	unspliced	12994	44	RIGEL_NRNA_chr2_2_178525988_178804642		RIGEL_NRNA_chr2_2_178525988_178804642	nrna
A00839:75:H7MFFDSXY:3:2264:5041:17049	chr2	178560876	178561025	False	356	150M	255	0	5	0.5096140503883362	ambig_opp_strand	unspliced	-1	44	.	.	.	mrna
A00839:75:H7MFFDSXY:3:2435:24749:15264	chr2	178569409	178569558	False	390	150M	255	0	5	0.8505442142486572	ambig_opp_strand	unspliced	-1	44	.	.	.	mrna
A00839:75:H7MFFDSXY:3:1272:5285:23077	chr2	178563494	178563643	False	391	150M	255	0	5	0.8708837032318115	ambig_opp_strand	unspliced	-1	44	.	.	.	mrna
A00839:75:H7MFFDSXY:3:1669:16559:19116	chr2	178563415	178563564	False	342	150M	255	0	25	0.5099928975105286	ambig_opp_strand	unspliced	12994	44	RIGEL_NRNA_chr2_2_178525988_178804642		RIGEL_NRNA_chr2_2_178525988_178804642	nrna
A00839:75:H7MFFDSXY:3:1220:17128:7138	chr2	178560235	178560384	True	-261	150M	255	0	25	0.20885959267616272	ambig_opp_strand	unspliced	12994	44	RIGEL_NRNA_chr2_1_178523417_178776534		RIGEL_NRNA_chr2_1_178523417_178776534	nrna
A00839:75:H7MFFDSXY:3:2407:13801:13651	chr2	178567084	178567233	False	280	150M	255	0	25	0.7157753705978394	ambig_opp_strand	unspliced	12994	44	RIGEL_NRNA_chr2_2_178525988_178804642		RIGEL_NRNA_chr2_2_178525988_178804642	nrna
A00839:75:H7MFFDSXY:3:1670:13575:4679	chr2	178566519	178566668	False	356	150M	255	0	5	0.5096140503883362	ambig_opp_strand	unspliced	-1	44	.	.	.	mrna
A00839:75:H7MFFDSXY:3:1357:5421:9721	chr2	178561704	178561853	True	-282	150M	255	0	25	0.2059321403503418	ambig_opp_strand	unspliced	12994	44	RIGEL_NRNA_chr2_1_178523417_178776534		RIGEL_NRNA_chr2_1_178523417_178776534	nrna
A00839:75:H7MFFDSXY:3:1270:2329:25003	chr2	178563882	178564031	False	342	150M	255	0	25	0.5099928975105286	ambig_opp_strand	unspliced	12994	44	RIGEL_NRNA_chr2_2_178525988_178804642		RIGEL_NRNA_chr2_2_178525988_178804642	nrna
A00839:75:H7MFFDSXY:3:1227:16378:35305	chr2	178566172	178566321	True	-336	150M	255	1	25	0.18003050982952118	ambig_opp_strand	unspliced	12994	44	RIGEL_NRNA_chr2_1_178523417_178776534		RIGEL_NRNA_chr2_1_178523417_178776534	nrna
A00839:75:H7MFFDSXY:3:2573:32154:15092	chr2	178566774	178566919	True	-190	146M	255	0	25	0.16688980162143707	ambig_opp_strand	unspliced	12994	44	RIGEL_NRNA_chr2_1_178540115_178582663		RIGEL_NRNA_chr2_1_178540115_178582663	nrna
A00839:75:H7MFFDSXY:3:2528:4779:1282	chr2	178569615	178569764	True	-338	150M	255	0	25	0.13762468099594116	ambig_opp_strand	unspliced	12994	44	RIGEL_NRNA_chr2_1_178528764_178620148		RIGEL_NRNA_chr2_1_178528764_178620148	nrna
A00839:75:H7MFFDSXY:3:2245:7319:8531	chr2	178566587	178566736	False	303	150M	255	0	5	0.13965775072574615	ambig_opp_strand	unspliced	-1	44	.	.	.	mrna
A00839:75:H7MFFDSXY:3:2375:31313:19366	chr2	178569935	178570084	True	-261	150M	255	0	25	0.1660773903131485	ambig_opp_strand	unspliced	12994	44	RIGEL_NRNA_chr2_1_178540115_178582663		RIGEL_NRNA_chr2_1_178540115_178582663	nrna
A00839:75:H7MFFDSXY:3:1477:6162:25535	chr2	178563914	178564063	False	332	150M	255	0	25	0.5723742842674255	ambig_opp_strand	unspliced	12994	44	RIGEL_NRNA_chr2_2_178525988_178804642		RIGEL_NRNA_chr2_2_178525988_178804642	nrna
A00839:75:H7MFFDSXY:3:2404:16260:6950	chr2	178566740	178566889	False	200	150M	255	0	5	0.053826216608285904	ambig_opp_strand	unspliced	-1	44	.	.	.	mrna
A00839:75:H7MFFDSXY:3:2437:17644:1767	chr2	178566533	178566682	True	-220	150M	255	0	25	0.01897953636944294	ambig_opp_strand	unspliced	12994	44	RIGEL_NRNA_chr2_1_178528764_178738038		RIGEL_NRNA_chr2_1_178528764_178738038	nrna
A00839:75:H7MFFDSXY:3:1206:25057:20494	chr2	178563451	178563600	False	381	150M	255	0	5	0.799613356590271	ambig_opp_strand	unspliced	-1	44	.	.	.	mrna
A00839:75:H7MFFDSXY:3:1228:24225:22122	chr2	178567192	178567341	True	-365	150M	255	0	25	0.10180839151144028	ambig_opp_strand	unspliced	12994	44	RIGEL_NRNA_chr2_1_178541746_178597681		RIGEL_NRNA_chr2_1_178541746_178597681	nrna
A00839:75:H7MFFDSXY:3:1419:21278:26381	chr2	178561372	178561521	False	334	150M	255	0	5	0.2845340073108673	ambig_opp_strand	unspliced	-1	44	.	.	.	mrna
A00839:75:H7MFFDSXY:3:2675:18457:24032	chr2	178565318	178565467	True	-368	150M	255	0	5	0.47350624203681946	ambig_opp_strand	unspliced	-1	44	.	.	.	mrna
A00839:75:H7MFFDSXY:3:2142:4173:32017	chr2	178566690	178566839	True	-260	150M	255	0	25	0.20888987183570862	ambig_opp_strand	unspliced	12994	44	RIGEL_NRNA_chr2_1_178523417_178776534		RIGEL_NRNA_chr2_1_178523417_178776534	nrna
A00839:75:H7MFFDSXY:3:2127:12780:27070	chr2	178568944	178569061	True	-118	118M	255	0	25	0.17753681540489197	ambig_opp_strand	unspliced	12994	44	RIGEL_NRNA_chr2_1_178523417_178776534		RIGEL_NRNA_chr2_1_178523417_178776534	nrna
A00839:75:H7MFFDSXY:3:1329:25834:27790	chr2	178560887	178561036	True	-197	150M	255	0	25	0.16309793293476105	ambig_opp_strand	unspliced	12994	44	RIGEL_NRNA_chr2_1_178528764_178620148		RIGEL_NRNA_chr2_1_178528764_178620148	nrna
A00839:75:H7MFFDSXY:3:1402:25021:34804	chr2	178563134	178563283	False	445	150M	255	0	5	0.8369428515434265	ambig_opp_strand	unspliced	-1	44	.	.	.	mrna
A00839:75:H7MFFDSXY:3:1616:9010:18129	chr2	178562055	178562204	True	-470	150M	255	0	25	0.045858584344387054	ambig_opp_strand	unspliced	12994	44	RIGEL_NRNA_chr2_1_178539804_178576557		RIGEL_NRNA_chr2_1_178539804_178576557	nrna
A00839:75:H7MFFDSXY:3:2112:1542:15186	chr2	178562837	178562986	True	-314	150M	255	0	25	0.19570830464363098	ambig_opp_strand	unspliced	12994	44	RIGEL_NRNA_chr2_1_178523417_178776534		RIGEL_NRNA_chr2_1_178523417_178776534	nrna
A00839:75:H7MFFDSXY:3:2613:14940:12774	chr2	178569197	178569346	True	-239	150M	255	0	25	0.17324213683605194	ambig_opp_strand	unspliced	12994	44	RIGEL_NRNA_chr2_1_178541746_178597681		RIGEL_NRNA_chr2_1_178541746_178597681	nrna
A00839:75:H7MFFDSXY:3:2301:31349:24220	chr2	178569204	178569353	False	477	150M	255	0	5	0.8476936221122742	ambig_opp_strand	unspliced	-1	44	.	.	.	mrna
A00839:75:H7MFFDSXY:3:2262:23122:22968	chr2	178569009	178569158	True	-393	150M	255	0	5	0.7521611452102661	ambig_opp_strand	unspliced	-1	44	.	.	.	mrna
A00839:75:H7MFFDSXY:3:2318:1805:29700	chr2	178562460	178562608	False	212	1S149M	255	0	3	0.07463672012090683	ambig_opp_strand	unspliced	12994	44	ENST00000342175.12	TTN	ENSG00000155657.29	mrna
A00839:75:H7MFFDSXY:3:1327:17761:27931	chr2	178561917	178562066	False	327	150M	255	0	5	0.2411828190088272	ambig_opp_strand	unspliced	-1	44	.	.	.	mrna
A00839:75:H7MFFDSXY:3:1319:32922:13510	chr2	178568526	178568675	True	-274	150M	255	1	25	0.16471683979034424	ambig_opp_strand	unspliced	12994	44	RIGEL_NRNA_chr2_1_178540115_178582663		RIGEL_NRNA_chr2_1_178540115_178582663	nrna
A00839:75:H7MFFDSXY:3:2372:17978:31501	chr2	178567415	178567564	False	266	150M	255	0	25	0.7296407222747803	ambig_opp_strand	unspliced	12994	44	RIGEL_NRNA_chr2_2_178525988_178804642		RIGEL_NRNA_chr2_2_178525988_178804642	nrna
A00839:75:H7MFFDSXY:3:1165:11342:14058	chr2	178565143	178565292	True	-461	150M	255	0	5	0.7528287172317505	ambig_opp_strand	unspliced	-1	44	.	.	.	mrna
A00839:75:H7MFFDSXY:3:2621:7943:18505	chr2	178560406	178560555	True	-315	150M	255	0	25	0.1955704540014267	ambig_opp_strand	unspliced	12994	44	RIGEL_NRNA_chr2_1_178523417_178776534		RIGEL_NRNA_chr2_1_178523417_178776534	nrna
A00839:75:H7MFFDSXY:3:1323:20690:2127	chr2	178563701	178563850	True	-316	150M	255	0	25	0.1948690265417099	ambig_opp_strand	unspliced	12994	44	RIGEL_NRNA_chr2_1_178523417_178776534		RIGEL_NRNA_chr2_1_178523417_178776534	nrna
A00839:75:H7MFFDSXY:3:1676:22182:20932	chr2	178562709	178562858	True	-191	150M	255	0	25	0.1628296822309494	ambig_opp_strand	unspliced	12994	44	RIGEL_NRNA_chr2_1_178528764_178620148		RIGEL_NRNA_chr2_1_178528764_178620148	nrna
A00839:75:H7MFFDSXY:3:2167:19280:2033	chr2	178567755	178567904	True	-166	150M	255	0	25	0.2077637016773224	ambig_opp_strand	unspliced	12994	44	RIGEL_NRNA_chr2_1_178523417_178776534		RIGEL_NRNA_chr2_1_178523417_178776534	nrna
A00839:75:H7MFFDSXY:3:1234:8639:20243	chr2	178560392	178560541	False	230	150M	255	0	25	0.7462064623832703	ambig_opp_strand	unspliced	12994	44	RIGEL_NRNA_chr2_2_178525988_178804642		RIGEL_NRNA_chr2_2_178525988_178804642	nrna
A00839:75:H7MFFDSXY:3:2517:5032:7827	chr2	178569516	178569665	False	331	150M	255	0	25	0.5785916447639465	ambig_opp_strand	unspliced	12994	44	RIGEL_NRNA_chr2_2_178525988_178804642		RIGEL_NRNA_chr2_2_178525988_178804642	nrna
A00839:75:H7MFFDSXY:3:1643:20229:11193	chr2	178569273	178569422	True	-324	150M	255	0	25	0.15131482481956482	ambig_opp_strand	unspliced	12994	44	RIGEL_NRNA_chr2_1_178540115_178582663		RIGEL_NRNA_chr2_1_178540115_178582663	nrna
A00839:75:H7MFFDSXY:3:2432:13937:5087	chr2	178569746	178569895	True	-227	150M	255	0	25	0.17893631756305695	ambig_opp_strand	unspliced	12994	44	RIGEL_NRNA_chr2_1_178539804_178576557		RIGEL_NRNA_chr2_1_178539804_178576557	nrna
A00839:75:H7MFFDSXY:3:1443:2275:32393	chr2	178565360	178565509	True	-353	150M	255	0	5	0.3024016320705414	ambig_opp_strand	unspliced	-1	44	.	.	.	mrna
A00839:75:H7MFFDSXY:3:2320:22761:29481	chr2	178565376	178565525	False	303	150M	255	0	25	0.6768515706062317	ambig_opp_strand	unspliced	12994	44	RIGEL_NRNA_chr2_2_178525988_178804642		RIGEL_NRNA_chr2_2_178525988_178804642	nrna
A00839:75:H7MFFDSXY:3:1512:7401:3850	chr2	178568945	178569094	True	-220	150M	255	0	25	0.03841760382056236	ambig_opp_strand	unspliced	12994	44	RIGEL_NRNA_chr2_1_178528739_178633078		RIGEL_NRNA_chr2_1_178528739_178633078	nrna
A00839:75:H7MFFDSXY:3:1429:24144:7357	chr2	178566685	178566834	True	-174	150M	255	0	25	0.20885708928108215	ambig_opp_strand	unspliced	12994	44	RIGEL_NRNA_chr2_1_178523417_178776534		RIGEL_NRNA_chr2_1_178523417_178776534	nrna
