qname	chrom	pos	end	is_reverse	tlen	cigar	mapq	nm	zf	zw	zc	zs	zl	zn	zt	zr	zg	pred
A00839:75:H7MFFDSXY:3:2637:17164:29496	chr11	65500884	65501033	False	342	150M	255	0	9	0.8699965476989746	ambig_opp_strand	unspliced	3419	11	ENST00000698129.1	TALAM1	ENSG00000289740.1	mrna
A00839:75:H7MFFDSXY:3:2425:7636:12305	chr11	65504335	65504484	True	-304	150M	255	0	3	0.12626014649868011	ambig_opp_strand	unspliced	3419	12	ENST00000508832.3	MALAT1	ENSG00000251562.11	mrna
A00839:75:H7MFFDSXY:3:1268:3323:2018	chr11	65500595	65500744	False	299	150M	255	0	9	0.9203072190284729	ambig_opp_strand	unspliced	3419	13	ENST00000698129.1	TALAM1	ENSG00000289740.1	mrna
A00839:75:H7MFFDSXY:3:2576:5602:30076	chr11	65505021	65505170	False	225	150M	255	0	9	0.9429479241371155	ambig_opp_strand	unspliced	3419	19	ENST00000698129.1	TALAM1	ENSG00000289740.1	mrna
A00839:75:H7MFFDSXY:3:2133:10285:20212	chr11	65506441	65506590	True	-268	150M	255	0	9	0.9763869643211365	ambig_opp_strand	unspliced	3419	3	ENST00000534336.3	MALAT1	ENSG00000251562.11	mrna
A00839:75:H7MFFDSXY:3:2145:24306:2440	chr11	65506194	65506294	False	101	101M	255	0	9	0.8910042643547058	ambig_opp_strand	unspliced	3419	5	ENST00000698129.1	TALAM1	ENSG00000289740.1	mrna
A00839:75:H7MFFDSXY:3:2558:21576:23766	chr11	65505143	65505292	False	417	150M	255	0	5	0.6343017816543579	ambig_opp_strand	unspliced	-1	8	.	.	.	mrna
A00839:75:H7MFFDSXY:3:2322:11641:13917	chr11	65500140	65500289	False	348	150M	255	0	9	0.8211203813552856	ambig_opp_strand	unspliced	3419	26	ENST00000698129.1	TALAM1	ENSG00000289740.1	mrna
A00839:75:H7MFFDSXY:3:1206:5222:8155	chr11	65500605	65500754	False	425	150M	255	0	5	0.5740125775337219	ambig_opp_strand	unspliced	-1	13	.	.	.	mrna
A00839:75:H7MFFDSXY:3:1227:8124:14215	chr11	65501266	65501415	True	-284	150M	255	1	3	0.12321090698242188	ambig_opp_strand	unspliced	3419	16	ENST00000710943.1	MALAT1	ENSG00000251562.11	mrna
A00839:75:H7MFFDSXY:3:1241:21603:31266	chr11	65506345	65506494	True	-453	150M	255	0	5	0.6297332048416138	ambig_opp_strand	unspliced	-1	3	.	.	.	mrna
A00839:75:H7MFFDSXY:3:1550:14552:20275	chr11	65505012	65505161	False	326	150M	255	0	9	0.8894307613372803	ambig_opp_strand	unspliced	3419	15	ENST00000698129.1	TALAM1	ENSG00000289740.1	mrna
A00839:75:H7MFFDSXY:3:2611:5032:25895	chr11	65505357	65505506	False	381	150M	255	1	9	0.49355190992355347	ambig_opp_strand	unspliced	3419	6	ENST00000698129.1	TALAM1	ENSG00000289740.1	mrna
A00839:75:H7MFFDSXY:3:1219:17535:25128	chr11	65504872	65505021	True	-220	150M	255	0	3	0.1523539423942566	ambig_opp_strand	unspliced	3419	21	ENST00000710951.1	MALAT1	ENSG00000251562.11	mrna
A00839:75:H7MFFDSXY:3:1635:25726:26944	chr11	65500757	65500906	True	-339	150M	255	0	3	0.07804113626480103	ambig_opp_strand	unspliced	3419	13	ENST00000710943.1	MALAT1	ENSG00000251562.11	mrna
A00839:75:H7MFFDSXY:3:1241:6253:21715	chr11	65504809	65504958	True	-317	150M	255	0	3	0.4270235300064087	ambig_opp_strand	unspliced	3419	19	ENST00000618132.2	MALAT1	ENSG00000251562.11	mrna
A00839:75:H7MFFDSXY:3:1538:31548:12383	chr11	65504122	65504271	True	-287	150M	255	0	3	0.7389482259750366	ambig_opp_strand	unspliced	3419	12	ENST00000710862.1	MALAT1	ENSG00000251562.11	mrna
A00839:75:H7MFFDSXY:3:2157:4716:16642	chr11	65501554	65501703	True	-253	150M	255	0	3	0.04442959278821945	ambig_opp_strand	unspliced	3419	17	ENST00000508832.3	MALAT1	ENSG00000251562.11	mrna
A00839:75:H7MFFDSXY:3:1118:6560:14481	chr11	65504909	65505058	True	-484	150M	255	0	3	0.433276504278183	ambig_opp_strand	spliced_implicit	3419	15	ENST00000618132.2	MALAT1	ENSG00000251562.11	mrna
A00839:75:H7MFFDSXY:3:2226:15619:33395	chr11	65500359	65500508	True	-300	150M	255	0	3	0.11175927519798279	ambig_opp_strand	unspliced	3419	26	ENST00000710944.1	MALAT1	ENSG00000251562.11	mrna
A00839:75:H7MFFDSXY:3:2230:23059:28213	chr11	65503836	65503985	True	-269	150M	255	0	3	0.6060511469841003	ambig_opp_strand	unspliced	3419	17	ENST00000618132.2	MALAT1	ENSG00000251562.11	mrna
A00839:75:H7MFFDSXY:3:2368:29279:35258	chr11	65504768	65504917	False	328	150M	255	0	9	0.8862868547439575	ambig_opp_strand	unspliced	3419	19	ENST00000698129.1	TALAM1	ENSG00000289740.1	mrna
A00839:75:H7MFFDSXY:3:1443:19262:31125	chr11	65502315	65502464	True	-465	150M	255	0	3	0.8959732055664062	ambig_opp_strand	unspliced	3419	11	ENST00000618132.2	MALAT1	ENSG00000251562.11	mrna
A00839:75:H7MFFDSXY:3:1225:31313:8876	chr11	65504948	65505097	True	-441	150M	255	0	3	0.06639909744262695	ambig_opp_strand	unspliced	3419	18	ENST00000710943.1	MALAT1	ENSG00000251562.11	mrna
A00839:75:H7MFFDSXY:3:1413:19795:6496	chr11	65503218	65503367	True	-387	150M	255	0	3	0.7967082858085632	ambig_opp_strand	unspliced	3419	18	ENST00000618132.2	MALAT1	ENSG00000251562.11	mrna
A00839:75:H7MFFDSXY:3:1472:8721:1877	chr11	65504350	65504499	True	-262	150M	255	0	3	0.739430844783783	ambig_opp_strand	unspliced	3419	12	ENST00000710862.1	MALAT1	ENSG00000251562.11	mrna
A00839:75:H7MFFDSXY:3:2470:20934:14231	chr11	65502085	65502234	True	-359	150M	255	0	3	0.5374439358711243	ambig_opp_strand	unspliced	3419	20	ENST00000618132.2	MALAT1	ENSG00000251562.11	mrna
A00839:75:H7MFFDSXY:3:1609:24632:19038	chr11	65500884	65501014	False	131	131M	255	0	9	0.8960852026939392	ambig_opp_strand	unspliced	3419	13	ENST00000698129.1	TALAM1	ENSG00000289740.1	mrna
A00839:75:H7MFFDSXY:3:1555:19054:5650	chr11	65505134	65505283	True	-210	150M	255	0	3	0.083430714905262	ambig_opp_strand	unspliced	3419	15	ENST00000710943.1	MALAT1	ENSG00000251562.11	mrna
A00839:75:H7MFFDSXY:3:2638:14904:20071	chr11	65504459	65504608	False	427	150M	255	0	9	0.3788500726222992	ambig_opp_strand	unspliced	3419	19	ENST00000698129.1	TALAM1	ENSG00000289740.1	mrna
A00839:75:H7MFFDSXY:3:2210:7735:14074	chr11	65503439	65503588	True	-319	150M	255	0	3	0.5921684503555298	ambig_opp_strand	unspliced	3419	27	ENST00000618132.2	MALAT1	ENSG00000251562.11	mrna
A00839:75:H7MFFDSXY:3:2308:7102:2895	chr11	65504738	65504887	False	492	150M	255	0	9	0.3935076892375946	ambig_opp_strand	unspliced	3419	19	ENST00000698129.1	TALAM1	ENSG00000289740.1	mrna
A00839:75:H7MFFDSXY:3:2563:16685:16830	chr11	65501931	65502080	False	280	150M	255	0	9	0.9464806914329529	ambig_opp_strand	unspliced	3419	21	ENST00000698129.1	TALAM1	ENSG00000289740.1	mrna
A00839:75:H7MFFDSXY:3:2245:19723:22905	chr11	65502574	65502723	True	-354	150M	255	0	3	0.9416272640228271	ambig_opp_strand	unspliced	3419	13	ENST00000618132.2	MALAT1	ENSG00000251562.11	mrna
A00839:75:H7MFFDSXY:3:2446:31638:25254	chr11	65503961	65504109	False	275	1S149M	255	3	9	0.9670506119728088	ambig_opp_strand	unspliced	3419	12	ENST00000698129.1	TALAM1	ENSG00000289740.1	mrna
A00839:75:H7MFFDSXY:3:1472:25301:11052	chr11	65504783	65504932	False	193	150M	255	0	9	0.9410139322280884	ambig_opp_strand	unspliced	3419	22	ENST00000698129.1	TALAM1	ENSG00000289740.1	mrna
A00839:75:H7MFFDSXY:3:2156:30165:26741	chr11	65505657	65505806	False	266	150M	255	0	5	0.01848876103758812	ambig_opp_strand	unspliced	-1	6	.	.	.	mrna
A00839:75:H7MFFDSXY:3:1259:27082:25160	chr11	65505742	65505891	True	-303	150M	255	0	3	0.5173000693321228	ambig_opp_strand	unspliced	3419	6	ENST00000618132.2	MALAT1	ENSG00000251562.11	mrna
A00839:75:H7MFFDSXY:3:1235:9751:14716	chr11	65502028	65502177	True	-398	150M	255	0	3	0.25032252073287964	ambig_opp_strand	unspliced	3419	19	ENST00000710862.1	MALAT1	ENSG00000251562.11	mrna
A00839:75:H7MFFDSXY:3:2546:13865:25191	chr11	65502244	65502393	True	-364	150M	255	0	3	0.5362643599510193	ambig_opp_strand	unspliced	3419	21	ENST00000618132.2	MALAT1	ENSG00000251562.11	mrna
A00839:75:H7MFFDSXY:3:1548:14669:20979	chr11	65502125	65502274	True	-309	150M	255	0	3	0.5404766201972961	ambig_opp_strand	unspliced	3419	21	ENST00000618132.2	MALAT1	ENSG00000251562.11	mrna
A00839:75:H7MFFDSXY:3:2527:31837:34773	chr11	65503107	65503256	False	309	150M	255	0	5	0.04507140815258026	ambig_opp_strand	unspliced	-1	18	.	.	.	mrna
A00839:75:H7MFFDSXY:3:2331:7762:9549	chr11	65502477	65502626	True	-462	150M	255	0	3	0.893162727355957	ambig_opp_strand	unspliced	3419	11	ENST00000618132.2	MALAT1	ENSG00000251562.11	mrna
A00839:75:H7MFFDSXY:3:1553:15881:10113	chr11	65505144	65505293	True	-228	150M	255	0	3	0.36695969104766846	ambig_opp_strand	unspliced	3419	15	ENST00000618132.2	MALAT1	ENSG00000251562.11	mrna
A00839:75:H7MFFDSXY:3:1232:16947:8108	chr11	65504429	65504578	False	315	150M	255	0	9	0.9127181768417358	ambig_opp_strand	unspliced	3419	20	ENST00000698129.1	TALAM1	ENSG00000289740.1	mrna
A00839:75:H7MFFDSXY:3:1154:14733:9596	chr11	65502514	65502663	True	-470	150M	255	0	3	0.8924276828765869	ambig_opp_strand	unspliced	3419	12	ENST00000618132.2	MALAT1	ENSG00000251562.11	mrna
A00839:75:H7MFFDSXY:3:2254:25057:32581	chr11	65501065	65501214	True	-1759	150M	3	0	128	0.0	.	unknown	-1	0	.	.	.	mrna
A00839:75:H7MFFDSXY:3:2104:27082:13103	chr11	65504744	65504893	True	-207	150M	255	0	3	0.1731540858745575	ambig_opp_strand	unspliced	3419	21	ENST00000710862.1	MALAT1	ENSG00000251562.11	mrna
A00839:75:H7MFFDSXY:3:1431:14778:23077	chr11	65500208	65500357	False	151	150M	255	0	9	0.9330106973648071	ambig_opp_strand	unspliced	3419	26	ENST00000698129.1	TALAM1	ENSG00000289740.1	mrna
A00839:75:H7MFFDSXY:3:1316:14868:4758	chr11	65502258	65502386	False	129	129M	255	0	9	0.9081407189369202	ambig_opp_strand	unspliced	3419	23	ENST00000698129.1	TALAM1	ENSG00000289740.1	mrna
A00839:75:H7MFFDSXY:3:2349:24650:36385	chr11	65501448	65501597	False	300	150M	255	0	9	0.9349433779716492	ambig_opp_strand	unspliced	3419	17	ENST00000698129.1	TALAM1	ENSG00000289740.1	mrna
A00839:75:H7MFFDSXY:3:1117:29695:2347	chr11	65500775	65500924	True	-371	150M	255	0	3	0.7061017751693726	ambig_opp_strand	unspliced	3419	13	ENST00000710933.1	MALAT1	ENSG00000251562.11	mrna
A00839:75:H7MFFDSXY:3:1330:17020:18192	chr11	65502526	65502675	False	273	150M	255	0	9	0.9614803791046143	ambig_opp_strand	unspliced	3419	15	ENST00000698129.1	TALAM1	ENSG00000289740.1	mrna
A00839:75:H7MFFDSXY:3:1310:29532:25551	chr11	65503385	65503534	False	368	150M	255	0	9	0.6639552712440491	ambig_opp_strand	unspliced	3419	23	ENST00000698129.1	TALAM1	ENSG00000289740.1	mrna
A00839:75:H7MFFDSXY:3:1540:27796:28056	chr11	65505673	65505822	True	-454	150M	255	0	3	0.49932730197906494	ambig_opp_strand	unspliced	3419	6	ENST00000618132.2	MALAT1	ENSG00000251562.11	mrna
A00839:75:H7MFFDSXY:3:1110:5385:10723	chr11	65505400	65505549	False	365	150M	255	0	5	0.2771850526332855	ambig_opp_strand	unspliced	-1	6	.	.	.	mrna
A00839:75:H7MFFDSXY:3:1364:28980:35650	chr11	65505484	65505633	False	280	150M	255	0	9	0.9451920390129089	ambig_opp_strand	unspliced	3419	6	ENST00000698129.1	TALAM1	ENSG00000289740.1	mrna
A00839:75:H7MFFDSXY:3:2249:5665:7858	chr11	65506799	65506948	True	-524	150M	255	0	9	0.3796526789665222	ambig_opp_strand	unspliced	3419	3	ENST00000534336.3	MALAT1	ENSG00000251562.11	mrna
A00839:75:H7MFFDSXY:3:1331:28908:6558	chr11	65500047	65500196	True	-217	150M	255	0	3	0.6074132323265076	ambig_opp_strand	unspliced	3419	25	ENST00000710935.1	MALAT1	ENSG00000251562.11	mrna
A00839:75:H7MFFDSXY:3:2422:4996:8891	chr11	65502146	65502295	True	-208	150M	255	0	3	0.25829431414604187	ambig_opp_strand	unspliced	3419	21	ENST00000710862.1	MALAT1	ENSG00000251562.11	mrna
A00839:75:H7MFFDSXY:3:1474:11840:15389	chr11	65501489	65501638	False	177	150M	255	1	9	0.9531345963478088	ambig_opp_strand	unspliced	3419	17	ENST00000698129.1	TALAM1	ENSG00000289740.1	mrna
A00839:75:H7MFFDSXY:3:1432:1805:12258	chr11	65503414	65503563	True	-375	150M	255	0	3	0.5811549425125122	ambig_opp_strand	unspliced	3419	27	ENST00000618132.2	MALAT1	ENSG00000251562.11	mrna
A00839:75:H7MFFDSXY:3:2472:20509:13683	chr11	65504485	65504620	True	-136	136M	255	0	3	0.11633583158254623	ambig_opp_strand	unspliced	3419	20	ENST00000710944.1	MALAT1	ENSG00000251562.11	mrna
A00839:75:H7MFFDSXY:3:2670:1633:18818	chr11	65501110	65501259	False	338	150M	255	0	9	0.8717457056045532	ambig_opp_strand	unspliced	3419	16	ENST00000698129.1	TALAM1	ENSG00000289740.1	mrna
A00839:75:H7MFFDSXY:3:1578:31177:1720	chr11	65500724	65500873	False	243	150M	255	0	9	0.9391423463821411	ambig_opp_strand	unspliced	3419	13	ENST00000698129.1	TALAM1	ENSG00000289740.1	mrna
A00839:75:H7MFFDSXY:3:2307:30490:36229	chr11	65503723	65503872	False	249	150M	255	0	9	0.9580737352371216	ambig_opp_strand	unspliced	3419	17	ENST00000698129.1	TALAM1	ENSG00000289740.1	mrna
A00839:75:H7MFFDSXY:3:1252:25952:1626	chr11	65505876	65506017	True	-142	142M	255	0	3	0.517313539981842	ambig_opp_strand	unspliced	3419	6	ENST00000618132.2	MALAT1	ENSG00000251562.11	mrna
A00839:75:H7MFFDSXY:3:2213:11017:35070	chr11	65506181	65506330	False	315	150M	255	0	9	0.94705730676651	ambig_opp_strand	unspliced	3419	3	ENST00000698129.1	TALAM1	ENSG00000289740.1	mrna
A00839:75:H7MFFDSXY:3:1236:26494:2848	chr11	65505542	65505691	True	-199	150M	255	0	3	0.2471620887517929	ambig_opp_strand	unspliced	3419	6	ENST00000710862.1	MALAT1	ENSG00000251562.11	mrna
A00839:75:H7MFFDSXY:3:2530:6560:5055	chr11	65503048	65503197	False	350	150M	255	0	9	0.8212761282920837	ambig_opp_strand	unspliced	3419	18	ENST00000698129.1	TALAM1	ENSG00000289740.1	mrna
A00839:75:H7MFFDSXY:3:2414:19171:15624	chr11	65501736	65501885	False	353	150M	255	0	5	0.18226073682308197	ambig_opp_strand	unspliced	-1	19	.	.	.	mrna
A00839:75:H7MFFDSXY:3:1160:25183:10003	chr11	65501027	65501175	True	-149	149M	255	1	3	0.25526708364486694	ambig_opp_strand	unspliced	3419	18	ENST00000618132.2	MALAT1	ENSG00000251562.11	mrna
A00839:75:H7MFFDSXY:3:1565:30382:6292	chr11	65500371	65500520	False	595	150M	255	0	9	0.6109864115715027	ambig_opp_strand	unspliced	3419	11	ENST00000698129.1	TALAM1	ENSG00000289740.1	mrna
A00839:75:H7MFFDSXY:3:1339:4761:32628	chr11	65500573	65500722	False	552	150M	255	0	9	0.9520324468612671	ambig_opp_strand	spliced_implicit	3419	13	ENST00000698129.1	TALAM1	ENSG00000289740.1	mrna
A00839:75:H7MFFDSXY:3:2507:24523:34162	chr11	65500388	65500535	True	-148	148M	255	0	3	0.5347788333892822	ambig_opp_strand	unspliced	3419	27	ENST00000710935.1	MALAT1	ENSG00000251562.11	mrna
A00839:75:H7MFFDSXY:3:2251:7645:23249	chr11	65503504	65503653	True	-289	150M	255	0	3	0.28357037901878357	ambig_opp_strand	unspliced	3419	23	ENST00000710862.1	MALAT1	ENSG00000251562.11	mrna
A00839:75:H7MFFDSXY:3:1619:6488:5932	chr11	65504375	65504524	False	184	150M	255	0	9	0.9461673498153687	ambig_opp_strand	unspliced	3419	22	ENST00000698129.1	TALAM1	ENSG00000289740.1	mrna
A00839:75:H7MFFDSXY:3:2263:6036:5118	chr11	65504503	65504652	True	-171	150M	255	0	3	0.116398885846138	ambig_opp_strand	unspliced	3419	20	ENST00000710944.1	MALAT1	ENSG00000251562.11	mrna
A00839:75:H7MFFDSXY:3:1468:24053:34507	chr11	65504310	65504459	True	-317	150M	255	0	3	0.7374115586280823	ambig_opp_strand	unspliced	3419	12	ENST00000710862.1	MALAT1	ENSG00000251562.11	mrna
A00839:75:H7MFFDSXY:3:2349:15573:14998	chr11	65504309	65504449	False	393	9S141M	255	0	9	0.38104698061943054	ambig_opp_strand	unspliced	3419	12	ENST00000698129.1	TALAM1	ENSG00000289740.1	mrna
A00839:75:H7MFFDSXY:3:2509:17544:2722	chr11	65502293	65502442	True	-229	150M	255	0	3	0.9505631923675537	ambig_opp_strand	unspliced	3419	13	ENST00000618132.2	MALAT1	ENSG00000251562.11	mrna
A00839:75:H7MFFDSXY:3:1177:31928:34272	chr11	65504643	65504792	True	-250	150M	255	0	3	0.0827450081706047	ambig_opp_strand	unspliced	3419	20	ENST00000710949.1	MALAT1	ENSG00000251562.11	mrna
A00839:75:H7MFFDSXY:3:2354:22426:20948	chr11	65505584	65505733	True	-305	150M	255	0	3	0.5172756910324097	ambig_opp_strand	unspliced	3419	6	ENST00000618132.2	MALAT1	ENSG00000251562.11	mrna
A00839:75:H7MFFDSXY:3:1649:27010:12195	chr11	65503172	65503321	False	326	150M	255	0	9	0.903792142868042	ambig_opp_strand	unspliced	3419	27	ENST00000698129.1	TALAM1	ENSG00000289740.1	mrna
A00839:75:H7MFFDSXY:3:1120:1488:24048	chr11	65500951	65501098	True	-434	70M2I78M	255	2	3	0.6812432408332825	ambig_opp_strand	spliced_implicit	3419	12	ENST00000710933.1	MALAT1	ENSG00000251562.11	mrna
A00839:75:H7MFFDSXY:3:2253:10737:24565	chr11	65501412	65501561	True	-346	150M	255	0	3	0.25912725925445557	ambig_opp_strand	unspliced	3419	15	ENST00000710862.1	MALAT1	ENSG00000251562.11	mrna
A00839:75:H7MFFDSXY:3:2256:32642:28557	chr11	65505449	65505598	False	280	150M	255	0	9	0.9451920390129089	ambig_opp_strand	unspliced	3419	6	ENST00000698129.1	TALAM1	ENSG00000289740.1	mrna
A00839:75:H7MFFDSXY:3:2474:15130:35775	chr11	65503594	65503743	False	311	150M	255	0	9	0.9264576435089111	ambig_opp_strand	unspliced	3419	19	ENST00000698129.1	TALAM1	ENSG00000289740.1	mrna
A00839:75:H7MFFDSXY:3:1247:24198:11898	chr11	65501025	65501174	False	422	150M	255	1	5	0.6303021311759949	ambig_opp_strand	unspliced	-1	16	.	.	.	mrna
A00839:75:H7MFFDSXY:3:1460:17933:13792	chr11	65500229	65500334	False	106	106M	255	0	9	0.8599433898925781	ambig_opp_strand	unspliced	3419	27	ENST00000698129.1	TALAM1	ENSG00000289740.1	mrna
A00839:75:H7MFFDSXY:3:1322:2528:26788	chr11	65500547	65500668	True	-122	122M	255	0	3	0.4322155714035034	ambig_opp_strand	unspliced	3419	29	ENST00000710933.1	MALAT1	ENSG00000251562.11	mrna
A00839:75:H7MFFDSXY:3:2241:15103:25676	chr11	65503480	65503629	False	253	150M	255	0	9	0.9567962884902954	ambig_opp_strand	unspliced	3419	23	ENST00000698129.1	TALAM1	ENSG00000289740.1	mrna
A00839:75:H7MFFDSXY:3:2142:11216:21167	chr11	65505878	65506027	True	-274	150M	255	0	3	0.5175083875656128	ambig_opp_strand	unspliced	3419	6	ENST00000618132.2	MALAT1	ENSG00000251562.11	mrna
A00839:75:H7MFFDSXY:3:2171:30996:35697	chr11	65504656	65504805	True	-320	150M	255	0	9	0.01612219028174877	ambig_opp_strand	unspliced	3419	20	ENST00000534336.3	MALAT1	ENSG00000251562.11	mrna
A00839:75:H7MFFDSXY:3:1439:12861:27179	chr11	65502211	65502360	True	-227	150M	255	0	3	0.5403722524642944	ambig_opp_strand	unspliced	3419	22	ENST00000618132.2	MALAT1	ENSG00000251562.11	mrna
A00839:75:H7MFFDSXY:3:2366:5023:7122	chr11	65500072	65500221	True	-413	150M	255	0	3	0.21289636194705963	ambig_opp_strand	unspliced	3419	25	ENST00000710862.1	MALAT1	ENSG00000251562.11	mrna
A00839:75:H7MFFDSXY:3:2147:32090:34147	chr11	65503363	65503512	False	296	150M	255	0	5	0.03200492262840271	ambig_opp_strand	unspliced	-1	23	.	.	.	mrna
A00839:75:H7MFFDSXY:3:1523:6551:32565	chr11	65501247	65501368	True	-340	27S122M	255	0	3	0.5406479239463806	ambig_opp_strand	unspliced	3419	16	ENST00000618132.2	MALAT1	ENSG00000251562.11	mrna
A00839:75:H7MFFDSXY:3:2611:14407:24502	chr11	65503635	65503784	False	269	150M	255	0	9	0.9527321457862854	ambig_opp_strand	unspliced	3419	19	ENST00000698129.1	TALAM1	ENSG00000289740.1	mrna
A00839:75:H7MFFDSXY:3:1544:16306:22623	chr11	65503425	65503574	False	527	150M	255	0	9	0.48510876297950745	ambig_opp_strand	unspliced	3419	17	ENST00000698129.1	TALAM1	ENSG00000289740.1	mrna
A00839:75:H7MFFDSXY:3:1250:24397:6605	chr11	65503171	65503320	False	268	150M	255	0	9	0.9529433846473694	ambig_opp_strand	unspliced	3419	27	ENST00000698129.1	TALAM1	ENSG00000289740.1	mrna
A00839:75:H7MFFDSXY:3:1414:22417:30170	chr11	65505017	65505333	True	-371	3M167N147M	255	0	3	1.0	unambig	spliced_annot	3419	1	ENST00000710948.1	MALAT1	ENSG00000251562.11	mrna
A00839:75:H7MFFDSXY:3:2454:20871:16313	chr11	65500752	65500901	True	-478	150M	255	0	3	0.6972242593765259	ambig_opp_strand	unspliced	3419	12	ENST00000710933.1	MALAT1	ENSG00000251562.11	mrna
A00839:75:H7MFFDSXY:3:2166:1759:9236	chr11	65501029	65501178	True	-315	150M	255	0	3	0.07811571657657623	ambig_opp_strand	unspliced	3419	13	ENST00000710943.1	MALAT1	ENSG00000251562.11	mrna
A00839:75:H7MFFDSXY:3:1653:5782:26757	chr11	65501044	65501193	True	-493	150M	255	0	3	0.6964805126190186	ambig_opp_strand	unspliced	3419	13	ENST00000710933.1	MALAT1	ENSG00000251562.11	mrna
A00839:75:H7MFFDSXY:3:2363:14262:34898	chr11	65505065	65505214	False	380	150M	255	0	5	0.4789123833179474	ambig_opp_strand	unspliced	-1	15	.	.	.	mrna
A00839:75:H7MFFDSXY:3:1450:17960:16438	chr11	65503242	65503391	False	302	150M	255	0	9	0.9355722069740295	ambig_opp_strand	unspliced	3419	27	ENST00000698129.1	TALAM1	ENSG00000289740.1	mrna
A00839:75:H7MFFDSXY:3:2271:15411:19852	chr11	65503390	65503539	True	-373	150M	255	0	3	0.27801433205604553	ambig_opp_strand	unspliced	3419	27	ENST00000710862.1	MALAT1	ENSG00000251562.11	mrna
A00839:75:H7MFFDSXY:3:1103:12436:5055	chr11	65503129	65503278	True	-256	150M	255	0	3	0.835925817489624	ambig_opp_strand	unspliced	3419	18	ENST00000618132.2	MALAT1	ENSG00000251562.11	mrna
A00839:75:H7MFFDSXY:3:2628:18267:33129	chr11	65505200	65505349	False	536	150M	255	0	9	0.43551546335220337	ambig_opp_strand	unspliced	3419	6	ENST00000698129.1	TALAM1	ENSG00000289740.1	mrna
A00839:75:H7MFFDSXY:3:2439:26874:17942	chr11	65504872	65505021	False	421	150M	255	0	9	0.3499163091182709	ambig_opp_strand	unspliced	3419	15	ENST00000698129.1	TALAM1	ENSG00000289740.1	mrna
A00839:75:H7MFFDSXY:3:2261:1732:1485	chr11	65500680	65500829	False	229	150M	255	0	9	0.9399277567863464	ambig_opp_strand	unspliced	3419	13	ENST00000698129.1	TALAM1	ENSG00000289740.1	mrna
A00839:75:H7MFFDSXY:3:2503:32416:12038	chr11	65505661	65505810	False	302	150M	255	2	9	0.9319278001785278	ambig_opp_strand	unspliced	3419	6	ENST00000698129.1	TALAM1	ENSG00000289740.1	mrna
A00839:75:H7MFFDSXY:3:1405:18050:36166	chr11	65501884	65502033	True	-422	150M	255	0	3	0.2492327243089676	ambig_opp_strand	unspliced	3419	18	ENST00000710862.1	MALAT1	ENSG00000251562.11	mrna
A00839:75:H7MFFDSXY:3:1607:23393:24439	chr11	65505439	65505566	False	128	128M	255	0	9	0.9054499864578247	ambig_opp_strand	unspliced	3419	8	ENST00000698129.1	TALAM1	ENSG00000289740.1	mrna
A00839:75:H7MFFDSXY:3:2528:20392:10817	chr11	65501526	65501675	True	-332	150M	255	1	3	0.044362250715494156	ambig_opp_strand	unspliced	3419	16	ENST00000508832.3	MALAT1	ENSG00000251562.11	mrna
A00839:75:H7MFFDSXY:3:1633:16414:16235	chr11	65501657	65501806	False	266	150M	255	0	9	0.9512919783592224	ambig_opp_strand	unspliced	3419	18	ENST00000698129.1	TALAM1	ENSG00000289740.1	mrna
A00839:75:H7MFFDSXY:3:2423:3206:33004	chr11	65502737	65502886	True	-350	150M	255	0	3	0.9398162961006165	ambig_opp_strand	unspliced	3419	15	ENST00000618132.2	MALAT1	ENSG00000251562.11	mrna
A00839:75:H7MFFDSXY:3:2566:10285:11412	chr11	65505823	65505972	True	-370	150M	255	0	3	0.21276722848415375	ambig_opp_strand	unspliced	3419	6	ENST00000710951.1	MALAT1	ENSG00000251562.11	mrna
A00839:75:H7MFFDSXY:3:1326:7988:27539	chr11	65501024	65501173	False	465	150M	255	0	9	0.3902563750743866	ambig_opp_strand	unspliced	3419	16	ENST00000698129.1	TALAM1	ENSG00000289740.1	mrna
A00839:75:H7MFFDSXY:3:1169:4526:16125	chr11	65501922	65502071	False	228	150M	255	0	9	0.956456184387207	ambig_opp_strand	unspliced	3419	21	ENST00000698129.1	TALAM1	ENSG00000289740.1	mrna
A00839:75:H7MFFDSXY:3:1316:3323:18646	chr11	65505481	65505630	False	236	150M	255	0	5	0.013347115367650986	ambig_opp_strand	unspliced	-1	6	.	.	.	mrna
A00839:75:H7MFFDSXY:3:2664:15727:12383	chr11	65501804	65501918	True	-115	115M	255	0	9	0.020383181050419807	ambig_opp_strand	unspliced	3419	20	ENST00000534336.3	MALAT1	ENSG00000251562.11	mrna
A00839:75:H7MFFDSXY:3:1472:31376:1407	chr11	65503522	65503671	True	-231	150M	255	0	3	0.5940859913825989	ambig_opp_strand	unspliced	3419	23	ENST00000618132.2	MALAT1	ENSG00000251562.11	mrna
A00839:75:H7MFFDSXY:3:1216:22336:12367	chr11	65505545	65505676	True	-132	132M	255	0	3	0.5170844197273254	ambig_opp_strand	unspliced	3419	6	ENST00000618132.2	MALAT1	ENSG00000251562.11	mrna
A00839:75:H7MFFDSXY:3:2666:17291:3724	chr11	65503579	65503728	True	-309	150M	255	0	3	0.593558669090271	ambig_opp_strand	unspliced	3419	23	ENST00000618132.2	MALAT1	ENSG00000251562.11	mrna
