qname	chrom	pos	end	is_reverse	tlen	cigar	mapq	nm	zf	zw	zc	zs	zl	zn	zt	zr	zg	pred
A00839:75:H7MFFDSXY:3:1516:19262:32847	chr1	152357024	152357173	True	-350	150M	255	0	5	0.6292032599449158	ambig_opp_strand	unspliced	-1	12	.	.	.	mrna
A00839:75:H7MFFDSXY:3:2467:3468:18145	chr1	152355363	152355498	False	739	136M	255	0	3	0.8443310856819153	ambig_opp_strand	unspliced	1437	12	ENST00000388718.5	FLG2	ENSG00000143520.6	mrna
A00839:75:H7MFFDSXY:3:2375:1090:12712	chr1	152354032	152354181	True	-293	150M	255	0	5	0.2142595648765564	ambig_opp_strand	unspliced	-1	12	.	.	.	mrna
A00839:75:H7MFFDSXY:3:1327:21296:26068	chr1	152352206	152352355	False	317	150M	255	0	5	0.10705077648162842	ambig_opp_strand	unspliced	-1	12	.	.	.	mrna
A00839:75:H7MFFDSXY:3:1115:5403:7936	chr1	152357456	152357605	True	-206	150M	255	0	25	0.8210381269454956	ambig_opp_strand	unspliced	1437	12	RIGEL_NRNA_chr1_1_152335378_152364080		RIGEL_NRNA_chr1_1_152335378_152364080	nrna
A00839:75:H7MFFDSXY:3:1676:3378:35650	chr1	152351114	152351263	False	431	150M	255	0	5	0.7537279725074768	ambig_opp_strand	unspliced	-1	12	.	.	.	mrna
A00839:75:H7MFFDSXY:3:1128:12454:6746	chr1	152356419	152356568	False	511	150M	255	0	5	0.7758700847625732	ambig_opp_strand	unspliced	-1	12	.	.	.	mrna
A00839:75:H7MFFDSXY:3:1504:5764:28228	chr1	152354045	152354188	True	-144	144M	255	0	25	0.6986481547355652	ambig_opp_strand	unspliced	1437	12	RIGEL_NRNA_chr1_1_152335378_152364080		RIGEL_NRNA_chr1_1_152335378_152364080	nrna
A00839:75:H7MFFDSXY:3:1134:3540:13260	chr1	152353705	152353854	True	-366	150M	255	0	5	0.7891553640365601	ambig_opp_strand	unspliced	-1	12	.	.	.	mrna
A00839:75:H7MFFDSXY:3:2359:27290:8453	chr1	152351697	152351808	False	337	112M	255	0	3	0.732475996017456	ambig_opp_strand	unspliced	1437	12	ENST00000388718.5	FLG2	ENSG00000143520.6	mrna
A00839:75:H7MFFDSXY:3:2420:7220:27492	chr1	152353768	152353917	True	-361	150M	255	0	5	0.7354804873466492	ambig_opp_strand	unspliced	-1	12	.	.	.	mrna
A00839:75:H7MFFDSXY:3:2213:22073:10629	chr1	152357381	152357530	True	-357	150M	255	0	25	0.27863243222236633	ambig_opp_strand	unspliced	1437	12	RIGEL_NRNA_chr1_1_152335378_152364080		RIGEL_NRNA_chr1_1_152335378_152364080	nrna
A00839:75:H7MFFDSXY:3:1478:17056:10551	chr1	152358596	152358745	False	284	150M	255	0	5	0.35307028889656067	ambig_opp_strand	unspliced	-1	12	.	.	.	mrna
A00839:75:H7MFFDSXY:3:1369:10221:32252	chr1	152356771	152356920	False	336	150M	255	0	3	0.7415010929107666	ambig_opp_strand	unspliced	1437	12	ENST00000388718.5	FLG2	ENSG00000143520.6	mrna
A00839:75:H7MFFDSXY:3:1647:17463:20838	chr1	152353281	152353430	True	-185	150M	255	0	25	0.8081490397453308	ambig_opp_strand	unspliced	1437	12	RIGEL_NRNA_chr1_1_152335378_152364080		RIGEL_NRNA_chr1_1_152335378_152364080	nrna
A00839:75:H7MFFDSXY:3:1218:13639:25864	chr1	152356318	152356467	False	224	150M	255	1	3	0.8767849206924438	ambig_opp_strand	unspliced	1437	12	ENST00000388718.5	FLG2	ENSG00000143520.6	mrna
A00839:75:H7MFFDSXY:3:1564:9661:1939	chr1	152353386	152353535	False	184	150M	255	0	3	0.8725244998931885	ambig_opp_strand	unspliced	1437	12	ENST00000388718.5	FLG2	ENSG00000143520.6	mrna
A00839:75:H7MFFDSXY:3:1427:24099:22091	chr1	152351196	152351292	False	322	97M	255	0	3	0.7910902500152588	ambig_opp_strand	unspliced	1437	12	ENST00000388718.5	FLG2	ENSG00000143520.6	mrna
A00839:75:H7MFFDSXY:3:2173:26413:32988	chr1	152351755	152351904	True	-231	150M	255	0	25	0.8211895227432251	ambig_opp_strand	unspliced	1437	12	RIGEL_NRNA_chr1_1_152335378_152364080		RIGEL_NRNA_chr1_1_152335378_152364080	nrna
A00839:75:H7MFFDSXY:3:2469:22471:31109	chr1	152352754	152352903	True	-307	150M	255	0	25	0.6614903211593628	ambig_opp_strand	unspliced	1437	12	RIGEL_NRNA_chr1_1_152335378_152364080		RIGEL_NRNA_chr1_1_152335378_152364080	nrna
A00839:75:H7MFFDSXY:3:1270:25590:24893	chr1	152353069	152353216	False	205	148M2S	255	2	3	0.8762255907058716	ambig_opp_strand	unspliced	1437	12	ENST00000388718.5	FLG2	ENSG00000143520.6	mrna
A00839:75:H7MFFDSXY:3:1212:14606:13041	chr1	152355207	152355356	True	-207	150M	255	6	5	0.10653773695230484	ambig_opp_strand	unspliced	-1	12	.	.	.	mrna
A00839:75:H7MFFDSXY:3:2533:16161:30514	chr1	152357128	152357277	True	-256	150M	255	0	25	0.8027465343475342	ambig_opp_strand	unspliced	1437	12	RIGEL_NRNA_chr1_1_152335378_152364080		RIGEL_NRNA_chr1_1_152335378_152364080	nrna
A00839:75:H7MFFDSXY:3:2467:31060:12915	chr1	152350992	152351141	False	269	150M	255	0	3	0.8645336031913757	ambig_opp_strand	unspliced	1437	12	ENST00000388718.5	FLG2	ENSG00000143520.6	mrna
A00839:75:H7MFFDSXY:3:2422:31512:21120	chr1	152354093	152354242	True	-192	150M	255	0	25	0.8126194477081299	ambig_opp_strand	unspliced	1437	12	RIGEL_NRNA_chr1_1_152335378_152364080		RIGEL_NRNA_chr1_1_152335378_152364080	nrna
A00839:75:H7MFFDSXY:3:1207:14018:11553	chr1	152351676	152351825	False	175	150M	255	0	3	0.8690045475959778	ambig_opp_strand	unspliced	1437	12	ENST00000388718.5	FLG2	ENSG00000143520.6	mrna
A00839:75:H7MFFDSXY:3:2244:15022:20462	chr1	152354216	152354365	False	426	150M	255	0	5	0.7697789669036865	ambig_opp_strand	unspliced	-1	12	.	.	.	mrna
A00839:75:H7MFFDSXY:3:1650:16405:15687	chr1	152357080	152357229	True	-433	150M	255	0	5	0.9291313886642456	ambig_opp_strand	unspliced	-1	12	.	.	.	mrna
A00839:75:H7MFFDSXY:3:2109:26946:3568	chr1	152356481	152356630	True	-338	150M	255	1	25	0.4610305726528168	ambig_opp_strand	unspliced	1437	12	RIGEL_NRNA_chr1_1_152335378_152364080		RIGEL_NRNA_chr1_1_152335378_152364080	nrna
A00839:75:H7MFFDSXY:3:1577:29179:29763	chr1	152351441	152351511	False	296	71M	255	0	3	0.8426079154014587	ambig_opp_strand	unspliced	1437	12	ENST00000388718.5	FLG2	ENSG00000143520.6	mrna
A00839:75:H7MFFDSXY:3:1152:32651:35837	chr1	152357408	152357557	True	-307	150M	255	0	25	0.6614903211593628	ambig_opp_strand	unspliced	1437	12	RIGEL_NRNA_chr1_1_152335378_152364080		RIGEL_NRNA_chr1_1_152335378_152364080	nrna
A00839:75:H7MFFDSXY:3:1508:10411:12226	chr1	152356048	152356109	False	326	62M	255	0	5	0.13568012416362762	ambig_opp_strand	unspliced	-1	12	.	.	.	mrna
A00839:75:H7MFFDSXY:3:1649:6460:31563	chr1	152350714	152350863	False	198	150M	255	1	3	0.8755435943603516	ambig_opp_strand	unspliced	1437	12	ENST00000388718.5	FLG2	ENSG00000143520.6	mrna
A00839:75:H7MFFDSXY:3:1178:16984:36793	chr1	152351425	152351544	False	345	120M	255	1	3	0.6829541921615601	ambig_opp_strand	unspliced	1437	12	ENST00000388718.5	FLG2	ENSG00000143520.6	mrna
A00839:75:H7MFFDSXY:3:2304:25337:9706	chr1	152356240	152356366	True	-127	127M	255	0	25	0.5512939691543579	ambig_opp_strand	unspliced	1437	12	RIGEL_NRNA_chr1_1_152335378_152364080		RIGEL_NRNA_chr1_1_152335378_152364080	nrna
A00839:75:H7MFFDSXY:3:2120:3459:13964	chr1	152352648	152352797	True	-379	150M	255	0	25	0.1007152795791626	ambig_opp_strand	unspliced	1437	12	RIGEL_NRNA_chr1_1_152335378_152364080		RIGEL_NRNA_chr1_1_152335378_152364080	nrna
A00839:75:H7MFFDSXY:3:1649:12066:17221	chr1	152350760	152350909	False	367	150M	255	1	3	0.46771737933158875	ambig_opp_strand	unspliced	1437	12	ENST00000388718.5	FLG2	ENSG00000143520.6	mrna
A00839:75:H7MFFDSXY:3:2430:10384:12023	chr1	152351612	152351761	True	-255	150M	255	0	25	0.8034447431564331	ambig_opp_strand	unspliced	1437	12	RIGEL_NRNA_chr1_1_152335378_152364080		RIGEL_NRNA_chr1_1_152335378_152364080	nrna
A00839:75:H7MFFDSXY:3:2172:14859:11569	chr1	152354369	152354518	True	-375	150M	255	0	5	0.8621544241905212	ambig_opp_strand	unspliced	-1	12	.	.	.	mrna
A00839:75:H7MFFDSXY:3:1669:12436:33520	chr1	152352224	152352373	False	261	150M	255	0	3	0.8690878748893738	ambig_opp_strand	unspliced	1437	12	ENST00000388718.5	FLG2	ENSG00000143520.6	mrna
A00839:75:H7MFFDSXY:3:2107:30490:20384	chr1	152354587	152354736	False	264	150M	255	0	3	0.8675110340118408	ambig_opp_strand	unspliced	1437	12	ENST00000388718.5	FLG2	ENSG00000143520.6	mrna
A00839:75:H7MFFDSXY:3:1522:9543:19523	chr1	152352864	152353013	False	208	150M	255	0	3	0.8767197132110596	ambig_opp_strand	unspliced	1437	12	ENST00000388718.5	FLG2	ENSG00000143520.6	mrna
A00839:75:H7MFFDSXY:3:2240:1461:11663	chr1	152357129	152357278	True	-331	150M	255	0	5	0.43533462285995483	ambig_opp_strand	unspliced	-1	12	.	.	.	mrna
A00839:75:H7MFFDSXY:3:1643:27118:13698	chr1	152354467	152354616	True	-283	150M	255	0	25	0.7493870258331299	ambig_opp_strand	unspliced	1437	12	RIGEL_NRNA_chr1_1_152335378_152364080		RIGEL_NRNA_chr1_1_152335378_152364080	nrna
A00839:75:H7MFFDSXY:3:1117:1814:27524	chr1	152353115	152353264	False	318	150M	255	0	3	0.8020117878913879	ambig_opp_strand	unspliced	1437	12	ENST00000388718.5	FLG2	ENSG00000143520.6	mrna
A00839:75:H7MFFDSXY:3:1171:31458:10222	chr1	152356532	152356681	False	303	150M	255	0	3	0.8325434923171997	ambig_opp_strand	unspliced	1437	12	ENST00000388718.5	FLG2	ENSG00000143520.6	mrna
A00839:75:H7MFFDSXY:3:1210:18584:3333	chr1	152356618	152356767	True	-325	150M	255	0	25	0.5597922205924988	ambig_opp_strand	unspliced	1437	12	RIGEL_NRNA_chr1_1_152335378_152364080		RIGEL_NRNA_chr1_1_152335378_152364080	nrna
A00839:75:H7MFFDSXY:3:1472:12472:27038	chr1	152357247	152357396	False	278	150M	255	1	3	0.8588874340057373	ambig_opp_strand	unspliced	1437	12	ENST00000388718.5	FLG2	ENSG00000143520.6	mrna
A00839:75:H7MFFDSXY:3:1458:24044:16016	chr1	152356153	152356302	False	152	150M	255	1	25	0.09360329061746597	ambig_opp_strand	unspliced	1437	12	RIGEL_NRNA_chr1_2_152348734_152360006		RIGEL_NRNA_chr1_2_152348734_152360006	nrna
A00839:75:H7MFFDSXY:3:1539:30445:5400	chr1	152353731	152353880	False	169	150M	255	0	3	0.8659967184066772	ambig_opp_strand	unspliced	1437	12	ENST00000388718.5	FLG2	ENSG00000143520.6	mrna
A00839:75:H7MFFDSXY:3:2206:28492:3677	chr1	152357308	152357457	False	247	150M	255	1	25	0.09606464952230453	ambig_opp_strand	unspliced	1437	12	RIGEL_NRNA_chr1_2_152348734_152360006		RIGEL_NRNA_chr1_2_152348734_152360006	nrna
A00839:75:H7MFFDSXY:3:1653:17915:25347	chr1	152352319	152352468	True	-374	150M	255	0	5	0.8575143218040466	ambig_opp_strand	unspliced	-1	12	.	.	.	mrna
A00839:75:H7MFFDSXY:3:2318:15908:14168	chr1	152357102	152357251	True	-302	150M	255	0	5	0.25492867827415466	ambig_opp_strand	unspliced	-1	12	.	.	.	mrna
A00839:75:H7MFFDSXY:3:2678:24659:17112	chr1	152357382	152357531	False	264	150M	255	0	25	0.09533946961164474	ambig_opp_strand	unspliced	1437	12	RIGEL_NRNA_chr1_2_152348734_152360006		RIGEL_NRNA_chr1_2_152348734_152360006	nrna
A00839:75:H7MFFDSXY:3:1224:17336:21089	chr1	152356691	152356840	False	363	150M	255	0	5	0.42277199029922485	ambig_opp_strand	unspliced	-1	12	.	.	.	mrna
A00839:75:H7MFFDSXY:3:2670:13051:12352	chr1	152352030	152352179	True	-375	150M	255	0	5	0.8621544241905212	ambig_opp_strand	unspliced	-1	12	.	.	.	mrna
A00839:75:H7MFFDSXY:3:1467:24686:4789	chr1	152354835	152354984	True	-223	150M	255	0	25	0.8243521451950073	ambig_opp_strand	unspliced	1437	12	RIGEL_NRNA_chr1_1_152335378_152364080		RIGEL_NRNA_chr1_1_152335378_152364080	nrna
A00839:75:H7MFFDSXY:3:2639:27100:18333	chr1	152358617	152358766	False	214	150M	255	0	25	0.781607985496521	ambig_opp_strand	unspliced	1437	12	RIGEL_NRNA_chr1_2_152348734_152360006		RIGEL_NRNA_chr1_2_152348734_152360006	nrna
A00839:75:H7MFFDSXY:3:1374:32723:35837	chr1	152353502	152353651	False	232	150M	255	0	3	0.8764368295669556	ambig_opp_strand	unspliced	1437	12	ENST00000388718.5	FLG2	ENSG00000143520.6	mrna
A00839:75:H7MFFDSXY:3:2275:26241:14058	chr1	152357257	152357406	False	299	150M	255	1	3	0.8387961983680725	ambig_opp_strand	unspliced	1437	12	ENST00000388718.5	FLG2	ENSG00000143520.6	mrna
A00839:75:H7MFFDSXY:3:2606:13096:8328	chr1	152355177	152355326	False	308	150M	255	0	3	0.8238636255264282	ambig_opp_strand	unspliced	1437	12	ENST00000388718.5	FLG2	ENSG00000143520.6	mrna
A00839:75:H7MFFDSXY:3:1537:20193:23093	chr1	152356429	152356578	False	323	150M	255	0	3	0.7879531979560852	ambig_opp_strand	unspliced	1437	12	ENST00000388718.5	FLG2	ENSG00000143520.6	mrna
A00839:75:H7MFFDSXY:3:1317:7645:22435	chr1	152351722	152351871	True	-234	150M	255	0	25	0.8202083706855774	ambig_opp_strand	unspliced	1437	12	RIGEL_NRNA_chr1_1_152335378_152364080		RIGEL_NRNA_chr1_1_152335378_152364080	nrna
A00839:75:H7MFFDSXY:3:2107:25201:33896	chr1	152353848	152353997	True	-339	150M	255	0	5	0.5065004229545593	ambig_opp_strand	unspliced	-1	12	.	.	.	mrna
A00839:75:H7MFFDSXY:3:2312:22761:35055	chr1	152352146	152352295	True	-299	150M	255	0	5	0.23878441751003265	ambig_opp_strand	unspliced	-1	12	.	.	.	mrna
A00839:75:H7MFFDSXY:3:2103:5285:18098	chr1	152352766	152352915	True	-419	150M	255	0	5	0.9370877742767334	ambig_opp_strand	unspliced	-1	12	.	.	.	mrna
A00839:75:H7MFFDSXY:3:2461:8287:20666	chr1	152353810	152353959	True	-242	150M	255	0	25	0.8176822662353516	ambig_opp_strand	unspliced	1437	12	RIGEL_NRNA_chr1_1_152335378_152364080		RIGEL_NRNA_chr1_1_152335378_152364080	nrna
A00839:75:H7MFFDSXY:3:1117:19623:12211	chr1	152350914	152351063	False	307	150M	255	0	3	0.8251179456710815	ambig_opp_strand	unspliced	1437	12	ENST00000388718.5	FLG2	ENSG00000143520.6	mrna
A00839:75:H7MFFDSXY:3:1526:25518:17065	chr1	152350908	152351057	True	-223	150M	255	0	25	0.8243521451950073	ambig_opp_strand	unspliced	1437	12	RIGEL_NRNA_chr1_1_152335378_152364080		RIGEL_NRNA_chr1_1_152335378_152364080	nrna
A00839:75:H7MFFDSXY:3:2509:19605:9173	chr1	152356796	152356945	True	-233	150M	255	0	25	0.8206474184989929	ambig_opp_strand	unspliced	1437	12	RIGEL_NRNA_chr1_1_152335378_152364080		RIGEL_NRNA_chr1_1_152335378_152364080	nrna
A00839:75:H7MFFDSXY:3:1568:7654:22545	chr1	152350646	152350795	False	213	150M	255	0	3	0.8766618967056274	ambig_opp_strand	unspliced	1437	12	ENST00000388718.5	FLG2	ENSG00000143520.6	mrna
A00839:75:H7MFFDSXY:3:2408:14362:20979	chr1	152356348	152356497	False	393	150M	255	0	5	0.7657670974731445	ambig_opp_strand	unspliced	-1	12	.	.	.	mrna
A00839:75:H7MFFDSXY:3:1630:19976:37059	chr1	152353171	152353320	True	-310	150M	255	0	5	0.295343279838562	ambig_opp_strand	unspliced	-1	12	.	.	.	mrna
A00839:75:H7MFFDSXY:3:2311:13937:24283	chr1	152356266	152356415	False	282	150M	255	0	25	0.0940757691860199	ambig_opp_strand	unspliced	1437	12	RIGEL_NRNA_chr1_2_152348734_152360006		RIGEL_NRNA_chr1_2_152348734_152360006	nrna
A00839:75:H7MFFDSXY:3:1416:20690:27962	chr1	152357056	152357205	True	-260	150M	255	0	25	0.7961675524711609	ambig_opp_strand	unspliced	1437	12	RIGEL_NRNA_chr1_1_152335378_152364080		RIGEL_NRNA_chr1_1_152335378_152364080	nrna
A00839:75:H7MFFDSXY:3:2250:7265:27759	chr1	152352021	152352170	False	197	150M	255	0	3	0.875155508518219	ambig_opp_strand	unspliced	1437	12	ENST00000388718.5	FLG2	ENSG00000143520.6	mrna
A00839:75:H7MFFDSXY:3:1351:11342:21512	chr1	152356179	152356328	False	308	150M	255	0	3	0.8238636255264282	ambig_opp_strand	unspliced	1437	12	ENST00000388718.5	FLG2	ENSG00000143520.6	mrna
A00839:75:H7MFFDSXY:3:2267:23032:35462	chr1	152353686	152353835	True	-346	150M	255	0	5	0.5845625996589661	ambig_opp_strand	unspliced	-1	12	.	.	.	mrna
A00839:75:H7MFFDSXY:3:1477:3667:21715	chr1	152356277	152356426	False	313	150M	255	0	3	0.8134738206863403	ambig_opp_strand	unspliced	1437	12	ENST00000388718.5	FLG2	ENSG00000143520.6	mrna
A00839:75:H7MFFDSXY:3:2329:3947:13150	chr1	152351580	152351729	False	222	150M	255	0	3	0.8766753077507019	ambig_opp_strand	unspliced	1437	12	ENST00000388718.5	FLG2	ENSG00000143520.6	mrna
A00839:75:H7MFFDSXY:3:2445:10945:6198	chr1	152356698	152356847	True	-198	150M	255	0	25	0.8186776041984558	ambig_opp_strand	unspliced	1437	12	RIGEL_NRNA_chr1_1_152335378_152364080		RIGEL_NRNA_chr1_1_152335378_152364080	nrna
A00839:75:H7MFFDSXY:3:1561:18349:19523	chr1	152355872	152355958	True	-312	87M	255	0	25	0.6333353519439697	ambig_opp_strand	unspliced	1437	12	RIGEL_NRNA_chr1_1_152335378_152364080		RIGEL_NRNA_chr1_1_152335378_152364080	nrna
A00839:75:H7MFFDSXY:3:1508:30002:13495	chr1	152352680	152352829	True	-217	150M	255	0	5	0.10300761461257935	ambig_opp_strand	unspliced	-1	12	.	.	.	mrna
A00839:75:H7MFFDSXY:3:1153:17770:9377	chr1	152356535	152356684	False	264	150M	255	0	3	0.8675110340118408	ambig_opp_strand	unspliced	1437	12	ENST00000388718.5	FLG2	ENSG00000143520.6	mrna
A00839:75:H7MFFDSXY:3:1272:19217:36057	chr1	152350979	152351128	True	-254	150M	255	0	25	0.8055039048194885	ambig_opp_strand	unspliced	1437	12	RIGEL_NRNA_chr1_1_152335378_152364080		RIGEL_NRNA_chr1_1_152335378_152364080	nrna
A00839:75:H7MFFDSXY:3:1251:25518:18756	chr1	152356579	152356712	True	-134	134M	255	0	5	0.3191467225551605	ambig_opp_strand	unspliced	-1	12	.	.	.	mrna
A00839:75:H7MFFDSXY:3:1226:1506:11992	chr1	152356280	152356429	False	468	150M	255	1	5	0.7797766327857971	ambig_opp_strand	unspliced	-1	12	.	.	.	mrna
A00839:75:H7MFFDSXY:3:1145:28908:21872	chr1	152352340	152352489	True	-237	150M	255	0	25	0.8195167183876038	ambig_opp_strand	unspliced	1437	12	RIGEL_NRNA_chr1_1_152335378_152364080		RIGEL_NRNA_chr1_1_152335378_152364080	nrna
A00839:75:H7MFFDSXY:3:2576:2926:10504	chr1	152354189	152354338	False	285	150M	255	0	3	0.8539189100265503	ambig_opp_strand	unspliced	1437	12	ENST00000388718.5	FLG2	ENSG00000143520.6	mrna
A00839:75:H7MFFDSXY:3:2458:29658:32033	chr1	152352616	152352765	False	401	150M	255	1	5	0.7623725533485413	ambig_opp_strand	unspliced	-1	12	.	.	.	mrna
A00839:75:H7MFFDSXY:3:2315:1624:1924	chr1	152350965	152351114	False	214	150M	255	0	3	0.8767257332801819	ambig_opp_strand	unspliced	1437	12	ENST00000388718.5	FLG2	ENSG00000143520.6	mrna
A00839:75:H7MFFDSXY:3:2416:12897:6950	chr1	152352231	152352380	True	-171	150M	255	1	25	0.7883335947990417	ambig_opp_strand	unspliced	1437	12	RIGEL_NRNA_chr1_1_152335378_152364080		RIGEL_NRNA_chr1_1_152335378_152364080	nrna
A00839:75:H7MFFDSXY:3:1332:12563:21433	chr1	152352921	152353070	False	166	150M	255	0	3	0.864189863204956	ambig_opp_strand	unspliced	1437	12	ENST00000388718.5	FLG2	ENSG00000143520.6	mrna
A00839:75:H7MFFDSXY:3:2437:23601:24298	chr1	152354077	152354226	True	-235	150M	255	0	25	0.8203124403953552	ambig_opp_strand	unspliced	1437	12	RIGEL_NRNA_chr1_1_152335378_152364080		RIGEL_NRNA_chr1_1_152335378_152364080	nrna
A00839:75:H7MFFDSXY:3:1443:17915:5337	chr1	152352585	152352734	False	350	150M	255	0	25	0.07071369886398315	ambig_opp_strand	unspliced	1437	12	RIGEL_NRNA_chr1_2_152348734_152360006		RIGEL_NRNA_chr1_2_152348734_152360006	nrna
A00839:75:H7MFFDSXY:3:2406:17490:15906	chr1	152355335	152355484	False	442	150M	255	0	5	0.7650308012962341	ambig_opp_strand	unspliced	-1	12	.	.	.	mrna
A00839:75:H7MFFDSXY:3:1243:1136:21559	chr1	152358519	152358668	False	333	150M	255	0	5	0.6655561923980713	ambig_opp_strand	unspliced	-1	12	.	.	.	mrna
A00839:75:H7MFFDSXY:3:2572:11677:36151	chr1	152358596	152358745	False	256	150M	255	0	5	0.25599315762519836	ambig_opp_strand	unspliced	-1	12	.	.	.	mrna
A00839:75:H7MFFDSXY:3:1459:24207:19961	chr1	152355647	152355796	False	251	150M	255	0	3	0.872718870639801	ambig_opp_strand	unspliced	1437	12	ENST00000388718.5	FLG2	ENSG00000143520.6	mrna
A00839:75:H7MFFDSXY:3:2405:1895:16266	chr1	152355806	152355855	False	275	50M	3	0	128	0.0	.	unknown	-1	0	.	.	.	mrna
A00839:75:H7MFFDSXY:3:2340:2392:5478	chr1	152351073	152351222	False	377	150M	255	1	3	0.342471182346344	ambig_opp_strand	unspliced	1437	12	ENST00000388718.5	FLG2	ENSG00000143520.6	mrna
A00839:75:H7MFFDSXY:3:2551:7889:33066	chr1	152357032	152357181	False	261	150M	255	0	3	0.8690878748893738	ambig_opp_strand	unspliced	1437	12	ENST00000388718.5	FLG2	ENSG00000143520.6	mrna
A00839:75:H7MFFDSXY:3:1339:26847:12915	chr1	152354156	152354305	False	366	150M	255	0	5	0.46873974800109863	ambig_opp_strand	unspliced	-1	12	.	.	.	mrna
A00839:75:H7MFFDSXY:3:1650:27046:26318	chr1	152356602	152356751	True	-233	150M	255	0	25	0.8206474184989929	ambig_opp_strand	unspliced	1437	12	RIGEL_NRNA_chr1_1_152335378_152364080		RIGEL_NRNA_chr1_1_152335378_152364080	nrna
A00839:75:H7MFFDSXY:3:1423:1316:26005	chr1	152352340	152352489	True	-152	150M	255	0	25	0.7383511662483215	ambig_opp_strand	unspliced	1437	12	RIGEL_NRNA_chr1_1_152335378_152364080		RIGEL_NRNA_chr1_1_152335378_152364080	nrna
A00839:75:H7MFFDSXY:3:1460:7238:15342	chr1	152350880	152351029	False	385	150M	255	0	5	0.726360559463501	ambig_opp_strand	unspliced	-1	12	.	.	.	mrna
A00839:75:H7MFFDSXY:3:1238:31114:13949	chr1	152353766	152353915	True	-210	150M	255	0	25	0.8230730891227722	ambig_opp_strand	unspliced	1437	12	RIGEL_NRNA_chr1_1_152335378_152364080		RIGEL_NRNA_chr1_1_152335378_152364080	nrna
A00839:75:H7MFFDSXY:3:2219:31828:16783	chr1	152356726	152356875	True	-379	150M	255	0	5	0.8904017210006714	ambig_opp_strand	unspliced	-1	12	.	.	.	mrna
A00839:75:H7MFFDSXY:3:2261:29234:11757	chr1	152354155	152354304	False	355	150M	255	0	5	0.33613699674606323	ambig_opp_strand	unspliced	-1	12	.	.	.	mrna
A00839:75:H7MFFDSXY:3:1624:8558:28119	chr1	152356602	152356751	False	265	150M	255	0	3	0.866584837436676	ambig_opp_strand	unspliced	1437	12	ENST00000388718.5	FLG2	ENSG00000143520.6	mrna
A00839:75:H7MFFDSXY:3:2573:13602:7012	chr1	152354502	152354651	True	-489	150M	255	0	5	0.9392237067222595	ambig_opp_strand	unspliced	-1	12	.	.	.	mrna
A00839:75:H7MFFDSXY:3:1125:7808:1266	chr1	152351015	152351127	True	-338	113M	255	0	5	0.49830693006515503	ambig_opp_strand	unspliced	-1	12	.	.	.	mrna
A00839:75:H7MFFDSXY:3:2565:27290:6010	chr1	152353179	152353328	True	-237	150M	255	0	25	0.06543514132499695	ambig_opp_strand	unspliced	1437	12	RIGEL_NRNA_chr1_1_152189332_152365557		RIGEL_NRNA_chr1_1_152189332_152365557	nrna
A00839:75:H7MFFDSXY:3:1304:7030:6057	chr1	152353187	152353336	False	256	150M	255	0	3	0.8710975646972656	ambig_opp_strand	unspliced	1437	12	ENST00000388718.5	FLG2	ENSG00000143520.6	mrna
A00839:75:H7MFFDSXY:3:2470:23050:32487	chr1	152356241	152356390	True	-360	150M	255	0	5	0.7267807722091675	ambig_opp_strand	unspliced	-1	12	.	.	.	mrna
A00839:75:H7MFFDSXY:3:1641:17842:27633	chr1	152355469	152356074	False	859	21M456N129M	3	0	128	0.0	.	unknown	-1	0	.	.	.	mrna
A00839:75:H7MFFDSXY:3:2108:6352:11021	chr1	152356361	152356510	False	452	150M	255	0	3	0.1981787234544754	ambig_opp_strand	unspliced	1437	12	ENST00000388718.5	FLG2	ENSG00000143520.6	mrna
A00839:75:H7MFFDSXY:3:2667:28980:2300	chr1	152356770	152356919	True	-303	150M	255	0	5	0.2581072747707367	ambig_opp_strand	unspliced	-1	12	.	.	.	mrna
A00839:75:H7MFFDSXY:3:2548:8205:34397	chr1	152355865	152356014	False	181	150M	255	0	3	0.8707773089408875	ambig_opp_strand	unspliced	1437	12	ENST00000388718.5	FLG2	ENSG00000143520.6	mrna
A00839:75:H7MFFDSXY:3:1465:8739:27430	chr1	152352287	152352436	True	-408	150M	255	0	5	0.9367938041687012	ambig_opp_strand	unspliced	-1	12	.	.	.	mrna
A00839:75:H7MFFDSXY:3:2259:18964:4022	chr1	152350784	152350932	False	271	149M1S	255	2	3	0.8635894060134888	ambig_opp_strand	unspliced	1437	12	ENST00000388718.5	FLG2	ENSG00000143520.6	mrna
A00839:75:H7MFFDSXY:3:1310:32416:16110	chr1	152356719	152356868	False	282	150M	255	0	3	0.8560124039649963	ambig_opp_strand	unspliced	1437	12	ENST00000388718.5	FLG2	ENSG00000143520.6	mrna
A00839:75:H7MFFDSXY:3:1168:18403:2487	chr1	152356865	152357014	False	306	150M	255	0	3	0.8270359039306641	ambig_opp_strand	unspliced	1437	12	ENST00000388718.5	FLG2	ENSG00000143520.6	mrna
A00839:75:H7MFFDSXY:3:1443:14570:15264	chr1	152351901	152352036	False	361	136M	255	0	3	0.5441567897796631	ambig_opp_strand	unspliced	1437	12	ENST00000388718.5	FLG2	ENSG00000143520.6	mrna
