qname	chrom	pos	end	is_reverse	tlen	cigar	mapq	nm	zf	zw	zc	zs	zl	zn	zt	zr	zg	pred
A00839:75:H7MFFDSXY:3:1407:13069:3239	chr9	76708010	76708159	True	-404	150M	255	0	5	0.6090262532234192	ambig_opp_strand	unspliced	-1	19	.	.	.	mrna
A00839:75:H7MFFDSXY:3:1173:2392:1313	chr9	76706131	76706280	True	-436	150M	255	1	25	0.4051980972290039	ambig_opp_strand	unspliced	22928	19	RIGEL_NRNA_chr9_1_76704847_76710661		RIGEL_NRNA_chr9_1_76704847_76710661	nrna
A00839:75:H7MFFDSXY:3:2443:4933:17237	chr9	76707720	76707869	True	-395	150M	255	2	25	0.3841569125652313	ambig_opp_strand	unspliced	22928	19	RIGEL_NRNA_chr9_1_76704847_76710661		RIGEL_NRNA_chr9_1_76704847_76710661	nrna
A00839:75:H7MFFDSXY:3:1520:27416:11240	chr9	76707895	76708044	True	-204	150M	255	0	25	0.9665318727493286	ambig_opp_strand	unspliced	22928	19	RIGEL_NRNA_chr9_1_76704847_76710661		RIGEL_NRNA_chr9_1_76704847_76710661	nrna
A00839:75:H7MFFDSXY:3:2421:20763:6417	chr9	76703595	76703744	True	-429	150M	255	0	5	0.9934261441230774	ambig_opp_strand	unspliced	-1	12	.	.	.	mrna
A00839:75:H7MFFDSXY:3:1651:2682:22952	chr9	76709310	76709458	True	-149	149M	255	0	5	0.02858578786253929	ambig_opp_strand	unspliced	-1	19	.	.	.	mrna
A00839:75:H7MFFDSXY:3:1444:21233:18505	chr9	76705344	76705493	True	-273	150M	255	0	25	0.904444694519043	ambig_opp_strand	unspliced	22928	26	RIGEL_NRNA_chr9_1_76704847_76710661		RIGEL_NRNA_chr9_1_76704847_76710661	nrna
A00839:75:H7MFFDSXY:3:1361:6587:14090	chr9	76708396	76708545	True	-385	150M	255	0	5	0.551649272441864	ambig_opp_strand	unspliced	-1	19	.	.	.	mrna
A00839:75:H7MFFDSXY:3:1469:3070:33270	chr9	76704928	76705077	False	236	150M	255	0	3	0.6876703500747681	ambig_opp_strand	unspliced	22928	22	ENST00000426088.5	PRUNE2	ENSG00000106772.19	mrna
A00839:75:H7MFFDSXY:3:2410:17788:30264	chr9	76709275	76709424	True	-240	150M	255	0	25	0.9661750197410583	ambig_opp_strand	unspliced	22928	19	RIGEL_NRNA_chr9_1_76704847_76710661		RIGEL_NRNA_chr9_1_76704847_76710661	nrna
A00839:75:H7MFFDSXY:3:2312:32407:36104	chr9	76706523	76706672	True	-482	150M	255	2	25	0.3898918032646179	ambig_opp_strand	unspliced	22928	19	RIGEL_NRNA_chr9_1_76704847_76710661		RIGEL_NRNA_chr9_1_76704847_76710661	nrna
A00839:75:H7MFFDSXY:3:2319:3007:14747	chr9	76703680	76703829	True	-257	150M	255	3	5	0.4378200173377991	ambig_opp_strand	unspliced	-1	12	.	.	.	mrna
A00839:75:H7MFFDSXY:3:2449:14841:36276	chr9	76708373	76708522	False	219	150M	255	0	3	0.2052684724330902	ambig_opp_strand	unspliced	22928	19	ENST00000428286.5	PRUNE2	ENSG00000106772.19	mrna
A00839:75:H7MFFDSXY:3:2649:30617:31250	chr9	76709341	76709490	False	297	150M	255	1	3	0.6867516040802002	ambig_opp_strand	unspliced	22928	19	ENST00000426088.5	PRUNE2	ENSG00000106772.19	mrna
A00839:75:H7MFFDSXY:3:1243:27941:7795	chr9	76706561	76706710	True	-337	150M	255	1	25	0.8848161101341248	ambig_opp_strand	unspliced	22928	19	RIGEL_NRNA_chr9_1_76704847_76710661		RIGEL_NRNA_chr9_1_76704847_76710661	nrna
A00839:75:H7MFFDSXY:3:1330:16740:20619	chr9	76708098	76708247	True	-319	150M	255	0	25	0.924102783203125	ambig_opp_strand	unspliced	22928	19	RIGEL_NRNA_chr9_1_76704847_76710661		RIGEL_NRNA_chr9_1_76704847_76710661	nrna
A00839:75:H7MFFDSXY:3:1317:17228:21621	chr9	76709355	76709504	True	-411	150M	255	1	5	0.6368629336357117	ambig_opp_strand	unspliced	-1	19	.	.	.	mrna
A00839:75:H7MFFDSXY:3:2146:10131:26772	chr9	76709822	76709971	False	441	150M	255	1	3	0.4884469211101532	ambig_opp_strand	unspliced	22928	17	ENST00000428286.5	PRUNE2	ENSG00000106772.19	mrna
A00839:75:H7MFFDSXY:3:1222:12888:21746	chr9	76705076	76705225	False	277	150M	255	0	3	0.6872358918190002	ambig_opp_strand	unspliced	22928	24	ENST00000426088.5	PRUNE2	ENSG00000106772.19	mrna
A00839:75:H7MFFDSXY:3:1618:6551:29434	chr9	76705268	76705417	True	-317	150M	255	0	25	0.8761169910430908	ambig_opp_strand	unspliced	22928	26	RIGEL_NRNA_chr9_1_76704847_76710661		RIGEL_NRNA_chr9_1_76704847_76710661	nrna
A00839:75:H7MFFDSXY:3:1565:25500:30029	chr9	76709474	76709622	True	-242	149M	255	1	25	0.9660055637359619	ambig_opp_strand	unspliced	22928	19	RIGEL_NRNA_chr9_1_76704847_76710661		RIGEL_NRNA_chr9_1_76704847_76710661	nrna
A00839:75:H7MFFDSXY:3:2423:12536:6825	chr9	76705094	76705243	False	367	150M	255	0	3	0.6685577034950256	ambig_opp_strand	unspliced	22928	26	ENST00000426088.5	PRUNE2	ENSG00000106772.19	mrna
A00839:75:H7MFFDSXY:3:2578:11125:7294	chr9	76707639	76707757	True	-119	119M	255	0	25	0.8881289958953857	ambig_opp_strand	unspliced	22928	19	RIGEL_NRNA_chr9_1_76704847_76710661		RIGEL_NRNA_chr9_1_76704847_76710661	nrna
A00839:75:H7MFFDSXY:3:2503:20717:27132	chr9	76706216	76706365	True	-216	150M	255	1	25	0.9668790698051453	ambig_opp_strand	unspliced	22928	19	RIGEL_NRNA_chr9_1_76704847_76710661		RIGEL_NRNA_chr9_1_76704847_76710661	nrna
A00839:75:H7MFFDSXY:3:1335:20283:17957	chr9	76704969	76705118	False	338	150M	255	0	3	0.10198903828859329	ambig_opp_strand	unspliced	22928	22	ENST00000376718.8	PRUNE2	ENSG00000106772.19	mrna
A00839:75:H7MFFDSXY:3:2355:29423:30342	chr9	76703603	76703752	True	-345	150M	255	0	5	0.8776777982711792	ambig_opp_strand	unspliced	-1	12	.	.	.	mrna
A00839:75:H7MFFDSXY:3:2441:8368:33520	chr9	76708629	76708778	True	-405	150M	255	0	5	0.6183265447616577	ambig_opp_strand	unspliced	-1	19	.	.	.	mrna
A00839:75:H7MFFDSXY:3:2546:29107:8469	chr9	76709065	76709214	True	-330	150M	255	0	25	0.9058646559715271	ambig_opp_strand	unspliced	22928	19	RIGEL_NRNA_chr9_1_76704847_76710661		RIGEL_NRNA_chr9_1_76704847_76710661	nrna
A00839:75:H7MFFDSXY:3:2635:6985:22545	chr9	76704895	76705044	False	380	150M	255	0	3	0.647933304309845	ambig_opp_strand	unspliced	22928	22	ENST00000426088.5	PRUNE2	ENSG00000106772.19	mrna
A00839:75:H7MFFDSXY:3:1307:15438:24533	chr9	76709179	76709316	False	402	59M12I79M	255	13	3	0.622519850730896	ambig_opp_strand	unspliced	22928	19	ENST00000426088.5	PRUNE2	ENSG00000106772.19	mrna
A00839:75:H7MFFDSXY:3:2655:7952:25379	chr9	76707191	76707340	True	-246	150M	255	0	25	0.9655700922012329	ambig_opp_strand	unspliced	22928	19	RIGEL_NRNA_chr9_1_76704847_76710661		RIGEL_NRNA_chr9_1_76704847_76710661	nrna
A00839:75:H7MFFDSXY:3:2118:25464:29841	chr9	76706181	76706330	True	-308	150M	255	0	25	0.9384443163871765	ambig_opp_strand	unspliced	22928	19	RIGEL_NRNA_chr9_1_76704847_76710661		RIGEL_NRNA_chr9_1_76704847_76710661	nrna
A00839:75:H7MFFDSXY:3:1249:20392:9815	chr9	76707920	76708069	False	323	150M	255	0	3	0.10228350758552551	ambig_opp_strand	unspliced	22928	19	ENST00000376718.8	PRUNE2	ENSG00000106772.19	mrna
A00839:75:H7MFFDSXY:3:1319:9444:8735	chr9	76708450	76708599	True	-319	150M	255	0	25	0.924102783203125	ambig_opp_strand	unspliced	22928	19	RIGEL_NRNA_chr9_1_76704847_76710661		RIGEL_NRNA_chr9_1_76704847_76710661	nrna
A00839:75:H7MFFDSXY:3:2154:14714:35023	chr9	76704710	76704859	True	-55635210	150M	255	0	3	0.8364878296852112	ambig_opp_strand	spliced_implicit	22928	11	ENST00000426088.5	PRUNE2	ENSG00000106772.19	mrna
A00839:75:H7MFFDSXY:3:2139:30924:34507	chr9	76707287	76707420	False	134	134M	255	0	3	0.685878574848175	ambig_opp_strand	unspliced	22928	19	ENST00000426088.5	PRUNE2	ENSG00000106772.19	mrna
A00839:75:H7MFFDSXY:3:2108:6759:7811	chr9	76708205	76708354	True	-237	150M	255	0	25	0.9662676453590393	ambig_opp_strand	unspliced	22928	19	RIGEL_NRNA_chr9_1_76704847_76710661		RIGEL_NRNA_chr9_1_76704847_76710661	nrna
A00839:75:H7MFFDSXY:3:2447:11469:32409	chr9	76705855	76706004	True	-399	150M	255	0	5	0.6295221447944641	ambig_opp_strand	unspliced	-1	19	.	.	.	mrna
A00839:75:H7MFFDSXY:3:1520:17119:9189	chr9	76705298	76705447	False	294	150M	255	0	3	0.6868479251861572	ambig_opp_strand	unspliced	22928	19	ENST00000426088.5	PRUNE2	ENSG00000106772.19	mrna
A00839:75:H7MFFDSXY:3:2157:26142:25598	chr9	76706499	76706648	True	-286	150M	255	0	25	0.9541400671005249	ambig_opp_strand	unspliced	22928	19	RIGEL_NRNA_chr9_1_76704847_76710661		RIGEL_NRNA_chr9_1_76704847_76710661	nrna
A00839:75:H7MFFDSXY:3:1242:4860:14669	chr9	76706746	76706895	True	-188	150M	255	0	25	0.9649474024772644	ambig_opp_strand	unspliced	22928	19	RIGEL_NRNA_chr9_1_76704847_76710661		RIGEL_NRNA_chr9_1_76704847_76710661	nrna
A00839:75:H7MFFDSXY:3:2260:22146:8719	chr9	76705652	76705801	False	423	150M	255	1	3	0.6203044056892395	ambig_opp_strand	unspliced	22928	19	ENST00000426088.5	PRUNE2	ENSG00000106772.19	mrna
A00839:75:H7MFFDSXY:3:1267:7627:22373	chr9	76705200	76705349	True	-353	150M	255	0	25	0.7702792286872864	ambig_opp_strand	unspliced	22928	22	RIGEL_NRNA_chr9_1_76704847_76710661		RIGEL_NRNA_chr9_1_76704847_76710661	nrna
A00839:75:H7MFFDSXY:3:1634:11858:3176	chr9	76705377	76705526	False	437	150M	255	0	3	0.6201856136322021	ambig_opp_strand	unspliced	22928	19	ENST00000426088.5	PRUNE2	ENSG00000106772.19	mrna
A00839:75:H7MFFDSXY:3:2211:17499:9471	chr9	76707368	76707517	True	-350	150M	255	0	25	0.8259350061416626	ambig_opp_strand	unspliced	22928	19	RIGEL_NRNA_chr9_1_76704847_76710661		RIGEL_NRNA_chr9_1_76704847_76710661	nrna
A00839:75:H7MFFDSXY:3:2355:2528:10316	chr9	76708757	76708906	True	-302	150M	255	0	25	0.9437927603721619	ambig_opp_strand	unspliced	22928	19	RIGEL_NRNA_chr9_1_76704847_76710661		RIGEL_NRNA_chr9_1_76704847_76710661	nrna
A00839:75:H7MFFDSXY:3:2542:4101:13604	chr9	76708740	76708889	True	-437	150M	255	0	5	0.6149234175682068	ambig_opp_strand	unspliced	-1	19	.	.	.	mrna
A00839:75:H7MFFDSXY:3:1463:14931:10379	chr9	76705006	76705155	True	-356	150M	255	0	5	0.7972977757453918	ambig_opp_strand	unspliced	-1	14	.	.	.	mrna
A00839:75:H7MFFDSXY:3:1224:1768:32831	chr9	76706941	76707090	False	239	150M	255	1	3	0.6876654028892517	ambig_opp_strand	unspliced	22928	19	ENST00000426088.5	PRUNE2	ENSG00000106772.19	mrna
A00839:75:H7MFFDSXY:3:1253:3531:34319	chr9	76708736	76708885	False	342	150M	255	0	3	0.6823315620422363	ambig_opp_strand	unspliced	22928	19	ENST00000426088.5	PRUNE2	ENSG00000106772.19	mrna
A00839:75:H7MFFDSXY:3:1528:27136:28072	chr9	76708520	76708669	False	427	150M	255	0	3	0.6237267255783081	ambig_opp_strand	unspliced	22928	19	ENST00000426088.5	PRUNE2	ENSG00000106772.19	mrna
A00839:75:H7MFFDSXY:3:2632:24080:31923	chr9	76708041	76708190	True	-225	150M	255	0	25	0.9668821096420288	ambig_opp_strand	unspliced	22928	19	RIGEL_NRNA_chr9_1_76704847_76710661		RIGEL_NRNA_chr9_1_76704847_76710661	nrna
A00839:75:H7MFFDSXY:3:1276:31006:19648	chr9	76705774	76705923	True	-319	150M	255	0	5	0.056150052696466446	ambig_opp_strand	unspliced	-1	19	.	.	.	mrna
A00839:75:H7MFFDSXY:3:2619:3206:11490	chr9	76706399	76706548	False	188	150M	255	0	3	0.10264718532562256	ambig_opp_strand	unspliced	22928	19	ENST00000376718.8	PRUNE2	ENSG00000106772.19	mrna
A00839:75:H7MFFDSXY:3:2520:6280:24987	chr9	76705867	76706016	False	374	150M	255	1	5	0.04326783865690231	ambig_opp_strand	unspliced	-1	19	.	.	.	mrna
A00839:75:H7MFFDSXY:3:2249:9001:34992	chr9	76707241	76707390	False	366	150M	255	0	3	0.6694652438163757	ambig_opp_strand	unspliced	22928	19	ENST00000426088.5	PRUNE2	ENSG00000106772.19	mrna
A00839:75:H7MFFDSXY:3:1230:14588:7341	chr9	76708992	76709141	False	364	150M	255	0	3	0.10027076303958893	ambig_opp_strand	unspliced	22928	19	ENST00000376718.8	PRUNE2	ENSG00000106772.19	mrna
A00839:75:H7MFFDSXY:3:2106:28971:35383	chr9	76703503	76703652	False	168	150M	255	1	3	0.6874346733093262	ambig_opp_strand	unspliced	22928	12	ENST00000426088.5	PRUNE2	ENSG00000106772.19	mrna
A00839:75:H7MFFDSXY:3:1541:29631:4711	chr9	76703428	76703592	True	-253	32M15D118M	255	16	3	0.210074320435524	ambig_opp_strand	unspliced	22928	12	ENST00000426088.5	PRUNE2	ENSG00000106772.19	mrna
A00839:75:H7MFFDSXY:3:1521:15944:13604	chr9	76707955	76708104	False	328	150M	255	0	3	0.6846956014633179	ambig_opp_strand	unspliced	22928	19	ENST00000426088.5	PRUNE2	ENSG00000106772.19	mrna
A00839:75:H7MFFDSXY:3:1117:18629:34037	chr9	76709120	76709237	False	284	118M32S	255	0	3	0.6871089339256287	ambig_opp_strand	unspliced	22928	19	ENST00000426088.5	PRUNE2	ENSG00000106772.19	mrna
A00839:75:H7MFFDSXY:3:2151:10330:14215	chr9	76705743	76705892	True	-255	150M	255	0	25	0.963935911655426	ambig_opp_strand	unspliced	22928	19	RIGEL_NRNA_chr9_1_76704847_76710661		RIGEL_NRNA_chr9_1_76704847_76710661	nrna
A00839:75:H7MFFDSXY:3:2636:10954:10974	chr9	76708207	76708356	False	372	150M	255	0	3	0.6626572608947754	ambig_opp_strand	unspliced	22928	19	ENST00000426088.5	PRUNE2	ENSG00000106772.19	mrna
A00839:75:H7MFFDSXY:3:2620:19533:32471	chr9	76707718	76707867	True	-328	150M	255	2	25	0.9095602631568909	ambig_opp_strand	unspliced	22928	19	RIGEL_NRNA_chr9_1_76704847_76710661		RIGEL_NRNA_chr9_1_76704847_76710661	nrna
A00839:75:H7MFFDSXY:3:1246:2230:10614	chr9	76703475	76703605	False	362	19S131M	255	1	3	0.672981858253479	ambig_opp_strand	unspliced	22928	12	ENST00000426088.5	PRUNE2	ENSG00000106772.19	mrna
A00839:75:H7MFFDSXY:3:2551:4752:18928	chr9	76709385	76709534	True	-351	150M	255	0	25	0.8200932145118713	ambig_opp_strand	unspliced	22928	19	RIGEL_NRNA_chr9_1_76704847_76710661		RIGEL_NRNA_chr9_1_76704847_76710661	nrna
A00839:75:H7MFFDSXY:3:1412:18096:1110	chr9	76709333	76709482	True	-319	150M	255	0	25	0.9241029024124146	ambig_opp_strand	unspliced	22928	19	RIGEL_NRNA_chr9_1_76704847_76710661		RIGEL_NRNA_chr9_1_76704847_76710661	nrna
A00839:75:H7MFFDSXY:3:1278:12481:25363	chr9	76705035	76705184	False	327	150M	255	0	3	0.6847872138023376	ambig_opp_strand	unspliced	22928	22	ENST00000426088.5	PRUNE2	ENSG00000106772.19	mrna
A00839:75:H7MFFDSXY:3:1352:27326:1908	chr9	76709066	76709215	True	-211	150M	255	0	25	0.966702938079834	ambig_opp_strand	unspliced	22928	19	RIGEL_NRNA_chr9_1_76704847_76710661		RIGEL_NRNA_chr9_1_76704847_76710661	nrna
A00839:75:H7MFFDSXY:3:1362:26404:2378	chr9	76708288	76708437	False	373	150M	255	0	3	0.19710008800029755	ambig_opp_strand	unspliced	22928	19	ENST00000428286.5	PRUNE2	ENSG00000106772.19	mrna
A00839:75:H7MFFDSXY:3:2661:9607:34444	chr9	76703762	76703910	False	230	1S149M	255	0	3	0.2052764892578125	ambig_opp_strand	unspliced	22928	12	ENST00000428286.5	PRUNE2	ENSG00000106772.19	mrna
A00839:75:H7MFFDSXY:3:1661:5430:31939	chr9	76706027	76706176	False	232	150M	255	1	3	0.6876845359802246	ambig_opp_strand	unspliced	22928	19	ENST00000426088.5	PRUNE2	ENSG00000106772.19	mrna
A00839:75:H7MFFDSXY:3:2453:21847:7169	chr9	76708120	76708269	False	332	150M	255	0	3	0.204213947057724	ambig_opp_strand	unspliced	22928	19	ENST00000428286.5	PRUNE2	ENSG00000106772.19	mrna
A00839:75:H7MFFDSXY:3:1145:12310:34428	chr9	76705400	76705549	False	432	150M	255	0	3	0.18662488460540771	ambig_opp_strand	unspliced	22928	19	ENST00000428286.5	PRUNE2	ENSG00000106772.19	mrna
A00839:75:H7MFFDSXY:3:1547:18738:11898	chr9	76705811	76705960	False	391	150M	255	0	3	0.620851457118988	ambig_opp_strand	unspliced	22928	19	ENST00000426088.5	PRUNE2	ENSG00000106772.19	mrna
A00839:75:H7MFFDSXY:3:2304:15257:6308	chr9	76708459	76708608	False	277	150M	255	0	3	0.6872378587722778	ambig_opp_strand	unspliced	22928	19	ENST00000426088.5	PRUNE2	ENSG00000106772.19	mrna
A00839:75:H7MFFDSXY:3:2105:3070:18458	chr9	76708613	76708762	True	-295	150M	255	0	25	0.9492495656013489	ambig_opp_strand	unspliced	22928	19	RIGEL_NRNA_chr9_1_76704847_76710661		RIGEL_NRNA_chr9_1_76704847_76710661	nrna
A00839:75:H7MFFDSXY:3:1175:6262:14967	chr9	76709176	76709313	True	-421	62M12I76M	255	13	5	0.630238950252533	ambig_opp_strand	unspliced	-1	19	.	.	.	mrna
A00839:75:H7MFFDSXY:3:2237:15899:7576	chr9	76708826	76708975	True	-336	150M	255	0	25	0.890399158000946	ambig_opp_strand	unspliced	22928	19	RIGEL_NRNA_chr9_1_76704847_76710661		RIGEL_NRNA_chr9_1_76704847_76710661	nrna
A00839:75:H7MFFDSXY:3:2646:10782:31657	chr9	76709690	76709839	False	400	150M	255	1	3	0.6257517337799072	ambig_opp_strand	unspliced	22928	19	ENST00000426088.5	PRUNE2	ENSG00000106772.19	mrna
A00839:75:H7MFFDSXY:3:1403:9390:17973	chr9	76705835	76705984	False	305	150M	255	0	3	0.6864070296287537	ambig_opp_strand	unspliced	22928	19	ENST00000426088.5	PRUNE2	ENSG00000106772.19	mrna
A00839:75:H7MFFDSXY:3:1514:28637:26663	chr9	76708468	76708617	False	178	150M	255	0	3	0.20521606504917145	ambig_opp_strand	unspliced	22928	19	ENST00000428286.5	PRUNE2	ENSG00000106772.19	mrna
A00839:75:H7MFFDSXY:3:2475:7383:3192	chr9	76706715	76706864	False	202	150M	255	0	3	0.6876668930053711	ambig_opp_strand	unspliced	22928	19	ENST00000426088.5	PRUNE2	ENSG00000106772.19	mrna
A00839:75:H7MFFDSXY:3:1669:1949:21151	chr9	76705582	76705731	False	381	150M	255	1	3	0.6467316150665283	ambig_opp_strand	unspliced	22928	19	ENST00000426088.5	PRUNE2	ENSG00000106772.19	mrna
A00839:75:H7MFFDSXY:3:2671:18882:3912	chr9	76708838	76708987	True	-206	150M	255	0	25	0.9664841890335083	ambig_opp_strand	unspliced	22928	19	RIGEL_NRNA_chr9_1_76704847_76710661		RIGEL_NRNA_chr9_1_76704847_76710661	nrna
A00839:75:H7MFFDSXY:3:2118:21856:9627	chr9	76703500	76703649	True	-382	150M	255	1	5	0.9911840558052063	ambig_opp_strand	unspliced	-1	12	.	.	.	mrna
A00839:75:H7MFFDSXY:3:1270:16523:31610	chr9	76703162	76703311	False	306	150M	255	0	5	0.9491608142852783	ambig_opp_strand	unspliced	-1	12	.	.	.	mrna
A00839:75:H7MFFDSXY:3:2142:6994:32268	chr9	76709769	76709918	False	390	150M	255	3	3	0.1881965696811676	ambig_opp_strand	unspliced	22928	19	ENST00000428286.5	PRUNE2	ENSG00000106772.19	mrna
A00839:75:H7MFFDSXY:3:1470:20699:18458	chr9	76708322	76708471	False	388	150M	255	0	3	0.6285915970802307	ambig_opp_strand	unspliced	22928	19	ENST00000426088.5	PRUNE2	ENSG00000106772.19	mrna
A00839:75:H7MFFDSXY:3:2211:28122:30874	chr9	76709303	76709452	False	279	150M	255	0	3	0.6872114539146423	ambig_opp_strand	unspliced	22928	19	ENST00000426088.5	PRUNE2	ENSG00000106772.19	mrna
A00839:75:H7MFFDSXY:3:2477:2437:33238	chr9	76708847	76708996	True	-199	150M	255	0	25	0.9660926461219788	ambig_opp_strand	unspliced	22928	19	RIGEL_NRNA_chr9_1_76704847_76710661		RIGEL_NRNA_chr9_1_76704847_76710661	nrna
A00839:75:H7MFFDSXY:3:2652:22336:36010	chr9	76708879	76709028	True	-435	150M	255	0	25	0.4200596809387207	ambig_opp_strand	unspliced	22928	19	RIGEL_NRNA_chr9_1_76704847_76710661		RIGEL_NRNA_chr9_1_76704847_76710661	nrna
A00839:75:H7MFFDSXY:3:1376:18521:2159	chr9	76705580	76705729	True	-178	150M	255	1	25	0.9634078741073608	ambig_opp_strand	unspliced	22928	19	RIGEL_NRNA_chr9_1_76704847_76710661		RIGEL_NRNA_chr9_1_76704847_76710661	nrna
A00839:75:H7MFFDSXY:3:2418:2157:26616	chr9	76709025	76709174	False	251	150M	255	0	3	0.6875886917114258	ambig_opp_strand	unspliced	22928	19	ENST00000426088.5	PRUNE2	ENSG00000106772.19	mrna
A00839:75:H7MFFDSXY:3:1430:19895:21324	chr9	76703775	76703924	False	233	150M	255	0	3	0.20527122914791107	ambig_opp_strand	unspliced	22928	12	ENST00000428286.5	PRUNE2	ENSG00000106772.19	mrna
A00839:75:H7MFFDSXY:3:1262:7871:18537	chr9	76705656	76705805	True	-311	150M	255	1	25	0.9347026944160461	ambig_opp_strand	unspliced	22928	19	RIGEL_NRNA_chr9_1_76704847_76710661		RIGEL_NRNA_chr9_1_76704847_76710661	nrna
A00839:75:H7MFFDSXY:3:2178:2528:1986	chr9	76708588	76708737	False	318	150M	255	0	3	0.6856018900871277	ambig_opp_strand	unspliced	22928	19	ENST00000426088.5	PRUNE2	ENSG00000106772.19	mrna
A00839:75:H7MFFDSXY:3:2452:1597:7513	chr9	76709639	76709788	True	-223	150M	255	0	25	0.9669535160064697	ambig_opp_strand	unspliced	22928	19	RIGEL_NRNA_chr9_1_76704847_76710661		RIGEL_NRNA_chr9_1_76704847_76710661	nrna
A00839:75:H7MFFDSXY:3:1565:21621:15045	chr9	76706075	76706224	True	-525	150M	255	0	5	0.5483319759368896	ambig_opp_strand	unspliced	-1	19	.	.	.	mrna
A00839:75:H7MFFDSXY:3:1124:4390:7028	chr9	76708100	76708249	False	356	150M	255	0	3	0.676964282989502	ambig_opp_strand	unspliced	22928	19	ENST00000426088.5	PRUNE2	ENSG00000106772.19	mrna
A00839:75:H7MFFDSXY:3:2238:8205:18020	chr9	76703991	76704136	True	-366	146M	255	3	5	0.9768563508987427	ambig_opp_strand	unspliced	-1	12	.	.	.	mrna
A00839:75:H7MFFDSXY:3:1557:26377:7028	chr9	76703807	76703956	True	-329	150M	255	0	3	0.07532553374767303	ambig_opp_strand	unspliced	22928	12	ENST00000426088.5	PRUNE2	ENSG00000106772.19	mrna
A00839:75:H7MFFDSXY:3:2614:11189:19272	chr9	76705671	76705820	True	-255	150M	255	1	25	0.963935911655426	ambig_opp_strand	unspliced	22928	19	RIGEL_NRNA_chr9_1_76704847_76710661		RIGEL_NRNA_chr9_1_76704847_76710661	nrna
A00839:75:H7MFFDSXY:3:2437:24731:20619	chr9	76709780	76709929	True	-397	150M	255	1	5	0.6005738973617554	ambig_opp_strand	unspliced	-1	19	.	.	.	mrna
A00839:75:H7MFFDSXY:3:1646:27525:11303	chr9	76709286	76709435	False	384	150M	255	3	3	0.6394971013069153	ambig_opp_strand	unspliced	22928	19	ENST00000426088.5	PRUNE2	ENSG00000106772.19	mrna
A00839:75:H7MFFDSXY:3:2378:5674:34334	chr9	76706390	76706539	True	-313	150M	255	0	25	0.9326575994491577	ambig_opp_strand	unspliced	22928	19	RIGEL_NRNA_chr9_1_76704847_76710661		RIGEL_NRNA_chr9_1_76704847_76710661	nrna
A00839:75:H7MFFDSXY:3:1204:20817:26772	chr9	76705585	76705734	True	-301	150M	255	1	25	0.9446953535079956	ambig_opp_strand	unspliced	22928	19	RIGEL_NRNA_chr9_1_76704847_76710661		RIGEL_NRNA_chr9_1_76704847_76710661	nrna
A00839:75:H7MFFDSXY:3:1206:26142:34835	chr9	76709051	76709200	False	187	150M	255	0	3	0.2052377313375473	ambig_opp_strand	unspliced	22928	19	ENST00000428286.5	PRUNE2	ENSG00000106772.19	mrna
A00839:75:H7MFFDSXY:3:2323:23909:35853	chr9	76708484	76708633	True	-188	150M	255	0	25	0.9649474024772644	ambig_opp_strand	unspliced	22928	19	RIGEL_NRNA_chr9_1_76704847_76710661		RIGEL_NRNA_chr9_1_76704847_76710661	nrna
A00839:75:H7MFFDSXY:3:2533:24804:1266	chr9	76705624	76705773	False	291	150M	255	1	3	0.6869463324546814	ambig_opp_strand	unspliced	22928	19	ENST00000426088.5	PRUNE2	ENSG00000106772.19	mrna
A00839:75:H7MFFDSXY:3:2173:14009:6026	chr9	76707387	76707536	False	206	150M	255	0	3	0.6876782774925232	ambig_opp_strand	unspliced	22928	19	ENST00000426088.5	PRUNE2	ENSG00000106772.19	mrna
A00839:75:H7MFFDSXY:3:2355:13187:34319	chr9	76708932	76709081	True	-215	150M	255	0	25	0.9669297337532043	ambig_opp_strand	unspliced	22928	19	RIGEL_NRNA_chr9_1_76704847_76710661		RIGEL_NRNA_chr9_1_76704847_76710661	nrna
A00839:75:H7MFFDSXY:3:2660:8748:27195	chr9	76708100	76708249	True	-330	150M	255	0	25	0.9058646559715271	ambig_opp_strand	unspliced	22928	19	RIGEL_NRNA_chr9_1_76704847_76710661		RIGEL_NRNA_chr9_1_76704847_76710661	nrna
A00839:75:H7MFFDSXY:3:1354:17644:25254	chr9	76703646	76703795	True	-269	150M	255	1	3	0.1876198798418045	ambig_opp_strand	unspliced	22928	12	ENST00000426088.5	PRUNE2	ENSG00000106772.19	mrna
A00839:75:H7MFFDSXY:3:1438:12689:4085	chr9	76709373	76709522	True	-352	150M	255	1	25	0.8140947818756104	ambig_opp_strand	unspliced	22928	19	RIGEL_NRNA_chr9_1_76704847_76710661		RIGEL_NRNA_chr9_1_76704847_76710661	nrna
A00839:75:H7MFFDSXY:3:1229:13883:33019	chr9	76710000	76710147	True	-485	2S148M	255	0	5	0.5926771759986877	ambig_opp_strand	unspliced	-1	19	.	.	.	mrna
A00839:75:H7MFFDSXY:3:2678:24985:19116	chr9	76706946	76707095	True	-197	150M	255	1	25	0.9659462571144104	ambig_opp_strand	unspliced	22928	19	RIGEL_NRNA_chr9_1_76704847_76710661		RIGEL_NRNA_chr9_1_76704847_76710661	nrna
A00839:75:H7MFFDSXY:3:1139:19407:1282	chr9	76705803	76705952	False	402	150M	255	0	3	0.18581287562847137	ambig_opp_strand	unspliced	22928	19	ENST00000428286.5	PRUNE2	ENSG00000106772.19	mrna
