target_label	chrom	observed_start_1based	observed_end	gdna_false_rna	fraction_of_false_rna	pred_mrna	pred_nrna	ambig_same	ambig_opp	unspliced	mean_zw	max_zw	zw_ge_90_rate
mRNA PCBP4 ENST00000355852.6	chr3	51957812	51958343	11	3.7769122163195568e-06	11	0	11	0	11	0.24539708549326117	0.2912497818470001	0.0
nRNA chr5:43,293,733-43,294,852(-)	chr5	43293961	43294840	11	3.7769122163195568e-06	0	11	11	0	11	0.3977875773879615	0.7011300325393677	0.0
nRNA chr5:863,740-866,501(-)	chr5	864268	865829	11	3.7769122163195568e-06	0	11	11	0	11	0.5446235076947645	0.7199576497077942	0.0
mRNA THBS1 ENST00000559746.1	chr15	39594071	39594429	11	3.7769122163195568e-06	11	0	0	11	11	0.49226479638706555	0.5037472248077393	0.0
mRNA ELP2 ENST00000540766.5	chr18	36174497	36174866	11	3.7769122163195568e-06	11	0	11	0	11	0.8728717457164418	0.9138395190238953	0.36363636363636365
nRNA chr19:44,891,253-44,903,689(+)	chr19	44892374	44901461	11	3.7769122163195568e-06	0	11	11	0	7	0.29599004018713126	0.7261220812797546	0.0
nRNA ENST00000440942.1	chr1	63843198	63843680	11	3.7769122163195568e-06	0	11	0	11	11	0.900309061462229	0.9812265038490295	0.9090909090909091
nRNA chr3:52,813,269-52,814,212(-)	chr3	52813313	52814185	11	3.7769122163195568e-06	0	11	11	0	11	0.33909214491193945	0.39189204573631287	0.0
nRNA chr19:35,533,454-35,545,319(+)	chr19	35538227	35545318	11	3.7769122163195568e-06	0	11	2	9	4	0.5826487249948762	0.9806321859359741	0.2727272727272727
mRNA MXD1 ENST00000409442.2	chr2	69915119	69937392	11	3.7769122163195568e-06	11	0	11	0	11	0.6195065595886924	0.8200169205665588	0.0
mRNA EIF3F ENST00000532882.2	chr11	7991669	7992329	11	3.7769122163195568e-06	11	0	11	0	10	0.21108651703054254	0.2706862986087799	0.0
nRNA chr22:29,720,002-29,731,833(+)	chr22	29720414	29729776	11	3.7769122163195568e-06	0	11	11	0	11	0.1274052160707387	0.1879698485136032	0.0
nRNA chr11:131,910,818-131,911,648(+)	chr11	131911207	131911642	11	3.7769122163195568e-06	0	11	11	0	11	0.830754897811196	0.9544532895088196	0.45454545454545453
mRNA PLAA ENST00000520884.5	chr9	26907802	26947215	11	3.7769122163195568e-06	11	0	7	4	8	0.6680916642600839	0.9188090562820435	0.09090909090909091
mRNA SEC24C ENST00000496827.1	chr10	73769358	73769727	11	3.7769122163195568e-06	11	0	0	11	11	0.6099968715147539	0.6338791251182556	0.0
nRNA chr2:102,797,765-102,816,316(+)	chr2	102797801	102814914	11	3.7769122163195568e-06	0	11	11	0	11	0.1926669522442601	0.26166418194770813	0.0
nRNA ENST00000604339.1	chr3	150611288	150611865	11	3.7769122163195568e-06	0	11	0	11	11	0.6972320377826691	0.8612349033355713	0.0
mRNA CAPS ENST00000452990.8	chr19	5913796	5914295	11	3.7769122163195568e-06	11	0	10	1	11	0.5463739213618365	0.6735742092132568	0.0
mRNA PPP1R26 ENST00000604351.5	chr9	135485178	135488248	11	3.7769122163195568e-06	11	0	11	0	11	0.04076214608821002	0.042039383202791214	0.0
mRNA EML2 ENST00000588000.5	chr19	45620834	45621273	11	3.7769122163195568e-06	11	0	11	0	11	0.6599031497131694	0.7908422350883484	0.0
mRNA POPDC3 ENST00000489134.5	chr6	105158305	105161997	11	3.7769122163195568e-06	11	0	0	11	11	0.5004435696385123	0.5153168439865112	0.0
mRNA DOHH ENST00000427575.6	chr19	3491216	3496880	11	3.7769122163195568e-06	11	0	11	0	11	0.7592595978216692	0.9373474717140198	0.36363636363636365
nRNA chr2:69,013,175-69,091,098(+)	chr2	69013577	69091066	11	3.7769122163195568e-06	0	11	11	0	11	0.05263149535114115	0.07392655313014984	0.0
nRNA chr19:8,586,621-8,589,691(-)	chr19	8586655	8589677	11	3.7769122163195568e-06	0	11	11	0	10	0.22908592901446603	0.6434422731399536	0.0
mRNA TRIM25 ENST00000316881.9	chr17	56890423	56913911	11	3.7769122163195568e-06	11	0	4	7	11	0.18409050205214458	0.8583595752716064	0.0
nRNA chr2:27,335,935-27,336,767(-)	chr2	27336001	27336540	11	3.7769122163195568e-06	0	11	0	11	11	0.5018616101958535	0.6103394627571106	0.0
mRNA CHD9 ENST00000447540.6	chr16	53156293	53324816	11	3.7769122163195568e-06	11	0	11	0	10	0.037422057071870025	0.045429859310388565	0.0
nRNA chr18:57,605,933-57,607,190(-)	chr18	57606374	57606840	11	3.7769122163195568e-06	0	11	11	0	11	0.4369787980209697	0.5859870910644531	0.0
mRNA EARS2 ENST00000562799.1	chr16	23556913	23557351	11	3.7769122163195568e-06	11	0	11	0	11	0.6932670121843164	0.8559888601303101	0.0
mRNA ING5 ENST00000313552.11	chr2	241724997	241725405	11	3.7769122163195568e-06	11	0	0	11	11	0.7176652767441489	0.8839096426963806	0.0
mRNA GTSE1 ENST00000491863.1	chr22	46329152	46329565	11	3.7769122163195568e-06	11	0	11	0	11	0.5658854923465035	0.664140522480011	0.0
mRNA YIPF4 ENST00000437765.1	chr2	32305504	32305863	11	3.7769122163195568e-06	11	0	11	0	11	0.8162687475031073	0.8259536027908325	0.0
mRNA SAP18 ENST00000621421.4	chr13	21147201	21147585	11	3.7769122163195568e-06	11	0	11	0	11	0.9429229226979342	0.9698740243911743	0.8181818181818182
mRNA ST7L ENST00000470683.1	chr1	112610581	112610998	11	3.7769122163195568e-06	11	0	11	0	11	0.32939052039926703	0.4595845639705658	0.0
mRNA ANKEF1 ENST00000378380.4	chr20	10038263	10055976	11	3.7769122163195568e-06	11	0	0	11	11	0.1441803899678317	0.4530662000179291	0.0
mRNA SYNE1 ENST00000454018.7	chr6	152367000	152381359	11	3.7769122163195568e-06	11	0	5	6	11	0.3427782668308778	0.5067062973976135	0.0
nRNA chr1:153,992,689-154,155,116(-)	chr1	153992742	154139917	11	3.7769122163195568e-06	0	11	7	0	5	0.3129698391157118	0.7466195821762085	0.0
mRNA PRDM6 ENST00000434521.1	chr5	123099799	123171092	11	3.7769122163195568e-06	11	0	11	0	11	0.7941616719419305	0.8520813584327698	0.0
mRNA ITPRID2 ENST00000440623.5	chr2	181902086	181929779	11	3.7769122163195568e-06	11	0	11	0	11	0.16935931180011143	0.40940001606941223	0.0
nRNA chr5:69,307,667-69,323,847(-)	chr5	69311204	69320620	11	3.7769122163195568e-06	0	11	11	0	10	0.13907164335250854	0.7093367576599121	0.0
mRNA C5orf34 ENST00000509489.1	chr5	43503621	43506340	11	3.7769122163195568e-06	11	0	1	10	10	0.2967801513996991	0.9974420666694641	0.09090909090909091
mRNA RPRD1A ENST00000589050.1	chr18	36067255	36067556	11	3.7769122163195568e-06	11	0	11	0	11	0.6081553440202366	0.6850693821907043	0.0
nRNA chr1:11,054,583-11,055,204(-)	chr1	11054691	11055133	11	3.7769122163195568e-06	0	11	10	0	11	0.587283964861523	0.9661056399345398	0.09090909090909091
nRNA chr16:71,807,906-71,809,103(-)	chr16	71808358	71809071	11	3.7769122163195568e-06	0	11	0	11	9	0.5488269864158197	0.9944978356361389	0.18181818181818182
mRNA CSMD2 ENST00000338325.1	chr1	33772319	33772743	11	3.7769122163195568e-06	11	0	11	0	11	0.7061357823285189	0.860233724117279	0.0
nRNA chr6:168,441,150-168,667,994(+)	chr6	168526168	168653346	11	3.7769122163195568e-06	0	11	9	0	9	0.10109615630724213	0.4234640896320343	0.0
nRNA chr1:43,799,629-43,801,692(+)	chr1	43801043	43801586	11	3.7769122163195568e-06	0	11	11	0	11	0.5894247374751351	0.7256816029548645	0.0
nRNA chr10:77,821,781-77,824,730(-)	chr10	77821851	77824685	11	3.7769122163195568e-06	0	11	11	0	11	0.23953796449032697	0.3438478112220764	0.0
mRNA CYTH2 ENST00000641098.1	chr19	48472325	48479633	11	3.7769122163195568e-06	11	0	11	0	10	0.4780600829557939	0.7055458426475525	0.0
nRNA chr1:183,472,498-183,552,263(+)	chr1	183512690	183551346	11	3.7769122163195568e-06	0	11	11	0	6	0.28210230070081627	0.5979142785072327	0.0
mRNA RPS27 ENST00000392558.4	chr1	153991128	153991695	11	3.7769122163195568e-06	11	0	11	0	11	0.42330698533491656	0.43106138706207275	0.0
mRNA LST1 ENST00000376086.7	chr6	31588516	31588902	11	3.7769122163195568e-06	11	0	10	1	11	0.5099663409319791	0.6301628351211548	0.0
mRNA NPR2 ENST00000689788.1	chr9	35792414	35809691	11	3.7769122163195568e-06	11	0	10	1	11	0.0746655474332246	0.10338456183671951	0.0
mRNA ENSG00000289757 ENST00000699026.1	chr14	24165971	24166368	11	3.7769122163195568e-06	11	0	0	11	11	0.5337881120768461	0.606106162071228	0.0
mRNA ADCYAP1R1 ENST00000409363.5	chr7	31084248	31106965	11	3.7769122163195568e-06	11	0	11	0	10	0.5105962888761	0.8802684545516968	0.0
mRNA BCL11A ENST00000644606.1	chr2	60545973	60546391	11	3.7769122163195568e-06	11	0	11	0	11	0.6907034516334534	0.9576190710067749	0.36363636363636365
mRNA GATA6 ENST00000269216.10	chr18	22171307	22201054	11	3.7769122163195568e-06	11	0	3	8	11	0.5760802084749396	0.7718839049339294	0.0
mRNA ENSG00000258891 ENST00000554009.1	chr14	73896185	73896531	11	3.7769122163195568e-06	11	0	0	11	11	0.7945713075724515	0.8970334529876709	0.0
mRNA SERPINH1 ENST00000530284.5	chr11	75566561	75569395	11	3.7769122163195568e-06	11	0	11	0	9	0.5770993893119422	0.9950444102287292	0.09090909090909091
mRNA ACSS1 ENST00000376726.3	chr20	25046535	25058385	11	3.7769122163195568e-06	11	0	11	0	11	0.5558635619553652	0.7357789874076843	0.0
mRNA ITGB1BP1 ENST00000238091.8	chr2	9406009	9406899	11	3.7769122163195568e-06	11	0	5	0	6	0.5615126978267323	0.8263541460037231	0.0
mRNA ADH5 ENST00000512621.5	chr4	99072194	99072673	11	3.7769122163195568e-06	11	0	11	0	11	0.9391182931986722	0.9676533341407776	0.9090909090909091
nRNA chr11:34,470,713-34,471,547(+)	chr11	34470789	34471494	11	3.7769122163195568e-06	0	11	11	0	11	0.5676714750853452	0.7551252245903015	0.0
nRNA chr22:19,048,378-19,063,277(-)	chr22	19048389	19062508	11	3.7769122163195568e-06	0	11	11	0	11	0.11483574015173045	0.19418856501579285	0.0
mRNA TRIM68 ENST00000533021.1	chr11	4605094	4605561	11	3.7769122163195568e-06	11	0	11	0	11	0.20352014221928336	0.23161882162094116	0.0
mRNA YIF1A ENST00000485820.1	chr11	66284591	66285611	11	3.7769122163195568e-06	11	0	2	9	11	0.20884823189540344	0.26192405819892883	0.0
mRNA DUSP2 ENST00000288943.5	chr2	96143650	96145419	11	3.7769122163195568e-06	11	0	10	0	10	0.6411394883285869	1.0	0.09090909090909091
mRNA WRAP53 ENST00000534050.5	chr17	7688501	7689065	11	3.7769122163195568e-06	11	0	11	0	11	0.5735381035642191	0.7336137890815735	0.0
nRNA chr7:142,399,859-142,400,377(+)	chr7	142399728	142400368	11	3.7769122163195568e-06	0	11	11	0	10	0.4284118495204232	0.5266067981719971	0.0
mRNA ANKFY1 ENST00000570934.5	chr17	4194766	4195176	11	3.7769122163195568e-06	11	0	11	0	11	0.8964142203330994	0.9279065132141113	0.6363636363636364
nRNA chr7:156,654,184-156,657,693(-)	chr7	156654345	156657668	11	3.7769122163195568e-06	0	11	0	11	11	0.297395721077919	0.7111632823944092	0.0
mRNA UBA5 ENST00000480955.1	chr3	132660268	132660895	11	3.7769122163195568e-06	11	0	0	11	10	0.3786349987441843	0.9283420443534851	0.09090909090909091
mRNA MTR ENST00000650888.1	chr1	236795421	236897966	11	3.7769122163195568e-06	11	0	11	0	9	0.3801458559252999	0.6939428448677063	0.0
mRNA TEF ENST00000266304.9	chr22	41395794	41396248	11	3.7769122163195568e-06	11	0	11	0	11	0.41917579824274237	0.5482533574104309	0.0
mRNA NUP93 ENST00000563437.1	chr16	56831559	56831963	11	3.7769122163195568e-06	11	0	11	0	11	0.766525620763952	0.8376697897911072	0.0
mRNA TRIM3 ENST00000530724.1	chr11	6450179	6450894	11	3.7769122163195568e-06	11	0	11	0	10	0.4242382767525586	1.0	0.09090909090909091
mRNA CEMIP2 ENST00000537329.1	chr9	71712083	71712441	11	3.7769122163195568e-06	11	0	11	0	11	0.8421878218650818	0.9144553542137146	0.18181818181818182
nRNA chr3:46,670,783-46,674,698(-)	chr3	46670958	46674610	11	3.7769122163195568e-06	0	11	11	0	11	0.06094673961739649	0.10072671622037888	0.0
nRNA chr7:72,829,489-72,834,006(+)	chr7	72829654	72831868	11	3.7769122163195568e-06	0	11	11	0	11	0.1435676325451244	0.2012331485748291	0.0
mRNA MUS81 ENST00000525147.5	chr11	65863647	65863898	11	3.7769122163195568e-06	11	0	11	0	11	0.6311891891739585	0.6426144242286682	0.0
nRNA chr10:5,914,177-5,915,944(+)	chr10	5914234	5915686	11	3.7769122163195568e-06	0	11	11	0	11	0.41037577526135877	0.5874125957489014	0.0
nRNA chr2:26,346,142-26,395,885(+)	chr2	26346175	26526887	11	3.7769122163195568e-06	0	11	9	2	10	0.14575784890489143	1.0	0.09090909090909091
mRNA GPRC5C ENST00000652232.1	chr17	74431833	74447041	11	3.7769122163195568e-06	11	0	11	0	11	0.1305922388353131	0.5746026039123535	0.0
nRNA chr18:49,481,680-49,491,586(-)	chr18	49482153	49489690	11	3.7769122163195568e-06	0	11	5	5	11	0.2686197419058193	0.37650933861732483	0.0
mRNA TP63 ENST00000460036.1	chr3	189808296	189873313	11	3.7769122163195568e-06	11	0	11	0	11	0.7557981745763258	0.8320026993751526	0.0
nRNA chr3:42,709,697-42,714,149(-)	chr3	42709737	42713588	11	3.7769122163195568e-06	0	11	11	0	11	0.20989321646365253	0.31521666049957275	0.0
nRNA chr12:6,841,285-6,845,803(+)	chr12	6841371	6845797	11	3.7769122163195568e-06	0	11	10	1	9	0.1111694984138012	0.787493109703064	0.0
mRNA GTPBP10 ENST00000257659.12	chr7	90384912	90385374	11	3.7769122163195568e-06	11	0	11	0	11	0.8308420181274414	0.9018521904945374	0.09090909090909091
nRNA chr11:9,020,883-9,022,029(-)	chr11	9020908	9022004	11	3.7769122163195568e-06	0	11	0	11	11	0.35154438696124335	0.5727111101150513	0.0
mRNA CARMIL1 ENST00000700669.1	chr6	25600354	25619730	11	3.7769122163195568e-06	11	0	11	0	11	0.5546720082109625	0.6810938715934753	0.0
nRNA chr10:132,832,615-132,835,353(-)	chr10	132833236	132834785	11	3.7769122163195568e-06	0	11	11	0	11	0.3337363763289018	0.4653322100639343	0.0
mRNA DCTN6 ENST00000221114.8	chr8	30183074	30183580	11	3.7769122163195568e-06	11	0	11	0	11	0.7820474425838753	0.9188941717147827	0.6363636363636364
nRNA chr16:27,469,401-27,470,719(-)	chr16	27469422	27470485	11	3.7769122163195568e-06	0	11	11	0	11	0.5808050483465195	0.6837874054908752	0.0
mRNA EXT2 ENST00000682993.1	chr11	44107687	44244388	11	3.7769122163195568e-06	11	0	11	0	11	0.09636843610893596	0.1591179221868515	0.0
nRNA chr7:7,638,578-7,640,949(-)	chr7	7638899	7640641	11	3.7769122163195568e-06	0	11	11	0	11	0.5217191177335653	0.7175102233886719	0.0
nRNA chr10:126,997,817-127,000,640(-)	chr10	126997840	127000511	11	3.7769122163195568e-06	0	11	0	11	11	0.5482244180007414	0.7121483683586121	0.0
nRNA chr8:25,468,270-25,485,835(+)	chr8	25468337	25484144	11	3.7769122163195568e-06	0	11	11	0	7	0.333018171177669	0.7259266972541809	0.0
mRNA SH3KBP1 ENST00000379698.8	chrX	19535996	19684012	11	3.7769122163195568e-06	11	0	11	0	11	0.6458117447116158	0.709984302520752	0.0
mRNA FBL ENST00000595545.5	chr19	39834463	39834805	11	3.7769122163195568e-06	11	0	11	0	11	0.7964240231297233	0.8873113393783569	0.0
mRNA TRIM27 ENST00000467742.1	chr6	28907240	28907579	11	3.7769122163195568e-06	11	0	11	0	11	0.69918492436409	0.8011107444763184	0.0
nRNA chr5:143,281,161-143,400,852(-)	chr5	143281890	143400123	11	3.7769122163195568e-06	0	11	11	0	5	0.29961808516897936	0.5093194246292114	0.0
mRNA HDAC9 ENST00000490851.5	chr7	18793195	18996525	11	3.7769122163195568e-06	11	0	11	0	11	0.6082748127254572	0.8454102873802185	0.0
mRNA RDH11 ENST00000556692.1	chr14	67692417	67695632	11	3.7769122163195568e-06	11	0	10	0	10	0.7955104437741366	0.9141864776611328	0.09090909090909091
mRNA IL10RA ENST00000526544.5	chr11	117998918	117999651	11	3.7769122163195568e-06	11	0	11	0	11	0.08253200970251452	0.1130240261554718	0.0
nRNA chr1:24,652,496-24,662,804(+)	chr1	24652842	24661650	11	3.7769122163195568e-06	0	11	11	0	11	0.08079655976458029	0.11900080740451813	0.0
mRNA LDB1 ENST00000361198.9	chr10	102107830	102110701	11	3.7769122163195568e-06	11	0	11	0	10	0.2857128788124431	0.3112528324127197	0.0
mRNA STX16 ENST00000371132.8	chr20	58651691	58676637	11	3.7769122163195568e-06	11	0	11	0	11	0.3048010448163206	0.35041385889053345	0.0
mRNA DTX3 ENST00000548804.5	chr12	57606896	57609697	11	3.7769122163195568e-06	11	0	11	0	11	0.12771535393866626	0.15105277299880981	0.0
mRNA TEDC1 ENST00000392522.8	chr14	105498663	105499181	11	3.7769122163195568e-06	11	0	11	0	11	0.2731819698079066	0.35629239678382874	0.0
mRNA FANCC ENST00000696262.1	chr9	95240340	95240740	11	3.7769122163195568e-06	11	0	11	0	11	0.7456664415923032	0.8249338269233704	0.0
mRNA SPN ENST00000563039.2	chr16	29663745	29665075	11	3.7769122163195568e-06	11	0	11	0	11	0.29846455427733337	0.43840086460113525	0.0
nRNA chr14:92,652,500-92,688,049(+)	chr14	92658976	92687981	11	3.7769122163195568e-06	0	11	9	0	9	0.2182477976788174	0.8518732190132141	0.0
nRNA chr8:144,511,287-144,512,713(-)	chr8	144511452	144512690	11	3.7769122163195568e-06	0	11	9	2	9	0.06373106654394757	0.12604619562625885	0.0
nRNA chr11:72,231,141-72,232,608(+)	chr11	72231143	72232497	11	3.7769122163195568e-06	0	11	11	0	11	0.12369193576953628	0.20018048584461212	0.0
nRNA chr13:113,158,647-113,172,386(+)	chr13	113159852	113171884	11	3.7769122163195568e-06	0	11	8	0	7	0.4142221584916115	1.0	0.36363636363636365
mRNA SLC5A6 ENST00000408041.5	chr2	27205366	27207781	11	3.7769122163195568e-06	11	0	11	0	11	0.3473228446461938	0.5260372757911682	0.0
mRNA PLCL1 ENST00000428675.6	chr2	197804932	198147207	11	3.7769122163195568e-06	11	0	10	0	11	0.331304538317702	0.9464627504348755	0.09090909090909091
nRNA chr18:22,975,180-22,991,026(+)	chr18	22984767	22989549	11	3.7769122163195568e-06	0	11	11	0	11	0.2126497761769728	0.26411134004592896	0.0
nRNA chr1:56,881,374-56,884,086(+)	chr1	56881378	56883690	11	3.7769122163195568e-06	0	11	11	0	11	0.5721365673975511	0.6616079211235046	0.0
nRNA chr11:47,267,944-47,268,845(+)	chr11	47267978	47268837	11	3.7769122163195568e-06	0	11	11	0	11	0.33692374419082294	0.6602411866188049	0.0
nRNA ENST00000624933.1	chr16	84460299	84461770	11	3.7769122163195568e-06	0	11	0	11	11	0.29686978459358215	0.3364819586277008	0.0
nRNA chr7:87,504,155-87,506,141(-)	chr7	87505696	87506138	11	3.7769122163195568e-06	0	11	11	0	11	0.3841436803340912	0.49649950861930847	0.0
mRNA GNAI2 ENST00000422163.5	chr3	50226845	50227189	11	3.7769122163195568e-06	11	0	11	0	11	0.5535887588154186	0.5866979956626892	0.0
nRNA chr3:126,854,863-126,949,879(+)	chr3	126861966	126935224	11	3.7769122163195568e-06	0	11	9	0	8	0.315965590829199	0.8334734439849854	0.0
mRNA RAD54L ENST00000671528.1	chr1	46260775	46278478	11	3.7769122163195568e-06	11	0	3	8	9	0.5383345701477744	0.6201926469802856	0.0
nRNA chr8:142,479,119-142,540,020(+)	chr8	142488371	142524488	11	3.7769122163195568e-06	0	11	10	0	10	0.03294595525684682	0.15587112307548523	0.0
mRNA SORBS1 ENST00000371228.2	chr10	95355628	95356039	11	3.7769122163195568e-06	11	0	11	0	11	0.29687182198871265	0.30503416061401367	0.0
mRNA PLXNB1 ENST00000461261.1	chr3	48411890	48412602	11	3.7769122163195568e-06	11	0	11	0	9	0.5728037872097709	1.0	0.18181818181818182
mRNA LILRA2 ENST00000391737.3	chr19	54574306	54709955	11	3.7769122163195568e-06	11	0	10	0	5	0.4424073235555129	0.7195888161659241	0.0
nRNA chr15:44,534,526-44,537,046(-)	chr15	44536515	44536999	11	3.7769122163195568e-06	0	11	11	0	11	0.3258830647576939	0.6254541873931885	0.0
mRNA STAT2 ENST00000698179.1	chr12	56348859	56349785	11	3.7769122163195568e-06	11	0	11	0	3	0.4111393876373768	0.8835042119026184	0.0
nRNA chr2:38,856,794-38,867,238(-)	chr2	38857098	38863707	11	3.7769122163195568e-06	0	11	7	4	11	0.17286484959450635	0.20093639194965363	0.0
mRNA BEX1 ENST00000372728.4	chrX	103062654	103063262	11	3.7769122163195568e-06	11	0	11	0	11	0.8131941346959635	0.985101044178009	0.7272727272727273
nRNA chr1:54,736,688-54,742,308(+)	chr1	54737401	54930790	11	3.7769122163195568e-06	0	11	10	0	9	0.33619707280939276	0.8754050135612488	0.0
nRNA chr2:217,813,708-217,815,368(-)	chr2	217813709	217815246	11	3.7769122163195568e-06	0	11	11	0	11	0.33860312605446036	0.5887010097503662	0.0
nRNA chr21:39,405,843-39,428,522(-)	chr21	39410005	39423650	11	3.7769122163195568e-06	0	11	0	10	10	0.159719020974907	0.919069230556488	0.09090909090909091
nRNA chr19:41,377,291-41,384,083(+)	chr19	41378054	41383872	11	3.7769122163195568e-06	0	11	11	0	11	0.14952229302037845	0.20845073461532593	0.0
nRNA chr19:45,668,255-45,682,155(+)	chr19	45669358	45682028	11	3.7769122163195568e-06	0	11	11	0	6	0.42186586931347847	0.8966024518013	0.0
mRNA SKIC3 ENST00000698493.1	chr5	95467819	95524467	11	3.7769122163195568e-06	11	0	11	0	10	0.6569220423698425	0.9779508113861084	0.09090909090909091
mRNA MED15 ENST00000382974.6	chr22	20566479	20586840	11	3.7769122163195568e-06	11	0	11	0	10	0.6362767355008558	0.7250760793685913	0.0
nRNA chr9:129,612,224-129,620,321(-)	chr9	129613050	129619937	11	3.7769122163195568e-06	0	11	0	11	7	0.2783673939041116	0.573959469795227	0.0
nRNA chr16:29,806,105-29,811,164(+)	chr16	29805898	29810304	11	3.7769122163195568e-06	0	11	0	10	10	0.2875958721746098	1.0	0.09090909090909091
nRNA chr2:85,694,357-85,698,852(+)	chr2	85694586	85698714	11	3.7769122163195568e-06	0	11	11	0	10	0.15029351921244102	0.6950690150260925	0.0
nRNA chr10:99,329,355-99,394,330(+)	chr10	99362323	99391626	11	3.7769122163195568e-06	0	11	10	0	8	0.29617070457474753	1.0	0.2727272727272727
mRNA PRKRA ENST00000463882.1	chr2	178450110	178451168	11	3.7769122163195568e-06	11	0	10	0	4	0.5928163555535403	1.0	0.09090909090909091
mRNA GOLGA2 ENST00000693736.1	chr9	128256790	128261713	11	3.7769122163195568e-06	11	0	11	0	8	0.29427794502540067	0.40669870376586914	0.0
mRNA PPHLN1 ENST00000551406.5	chr12	42374863	42375255	11	3.7769122163195568e-06	11	0	11	0	11	0.7632492225278508	0.9773857593536377	0.6363636363636364
mRNA SCARA5 ENST00000518030.1	chr8	27921582	27922233	11	3.7769122163195568e-06	11	0	11	0	11	0.5858410163359209	0.6721685528755188	0.0
nRNA ENST00000429211.2	chr1	192800644	192801141	11	3.7769122163195568e-06	0	11	0	11	11	0.8488459681922739	0.9613370299339294	0.6363636363636364
mRNA PRKCD ENST00000697590.1	chr3	53188345	53189215	11	3.7769122163195568e-06	11	0	11	0	10	0.35884546623988584	0.9968774914741516	0.09090909090909091
mRNA LAMTOR4 ENST00000341942.10	chr7	100153868	100154203	11	3.7769122163195568e-06	11	0	11	0	11	0.7321602756326849	0.7365700602531433	0.0
nRNA chr13:20,025,306-20,031,379(+)	chr13	20026668	20027415	11	3.7769122163195568e-06	0	11	10	0	11	0.3457786454395814	0.4099797308444977	0.0
nRNA chr8:143,274,461-143,276,181(+)	chr8	143274516	143275968	11	3.7769122163195568e-06	0	11	11	0	10	0.2528610344637524	0.9537686109542847	0.09090909090909091
mRNA DCK ENST00000286648.10	chr4	70993654	71029737	11	3.7769122163195568e-06	11	0	11	0	11	0.5246793675151739	0.6294103860855103	0.0
mRNA RGS14 ENST00000408923.8	chr5	177371850	177372365	11	3.7769122163195568e-06	11	0	10	0	11	0.34438060833649203	1.0	0.09090909090909091
mRNA DTNA ENST00000592449.1	chr18	34890305	34890760	11	3.7769122163195568e-06	11	0	11	0	11	0.7159110578623685	0.8045777082443237	0.0
nRNA chr11:108,286,343-108,290,667(+)	chr11	108284471	108289928	11	3.7769122163195568e-06	0	11	10	0	10	0.3867559189146215	0.8929122686386108	0.0
mRNA ITGAX ENST00000268296.9	chr16	31359828	31382105	11	3.7769122163195568e-06	11	0	11	0	4	0.5007167184217409	0.8648054599761963	0.0
mRNA MRTFA ENST00000650658.1	chr22	40519209	40519612	11	3.7769122163195568e-06	11	0	11	0	11	0.9091764742677862	0.935099184513092	0.6363636363636364
nRNA chr1:32,863,555-32,864,719(-)	chr1	32863600	32864500	11	3.7769122163195568e-06	0	11	11	0	11	0.38568586246533826	0.5202006101608276	0.0
mRNA STAU1 ENST00000371856.7	chr20	49113482	49166276	11	3.7769122163195568e-06	11	0	11	0	11	0.5560050058093938	0.9553766250610352	0.45454545454545453
nRNA chr10:126,064,694-126,067,006(-)	chr10	126064775	126067000	11	3.7769122163195568e-06	0	11	11	0	11	0.5610092207789421	0.7837730050086975	0.0
mRNA PTPN11P2 ENST00000510501.1	chr8	58424654	58426521	11	3.7769122163195568e-06	11	0	0	9	9	0.5326957689090208	1.0	0.18181818181818182
mRNA C22orf46P ENST00000660688.1	chr22	41693507	41694097	11	3.7769122163195568e-06	11	0	11	0	9	0.4886189970103177	0.8750956654548645	0.0
mRNA CD84 ENST00000360056.7	chr1	160553008	160565705	11	3.7769122163195568e-06	11	0	0	11	11	0.541006248105656	0.7033819556236267	0.0
mRNA CEP85L ENST00000419517.2	chr6	118565555	118651684	11	3.7769122163195568e-06	11	0	5	6	11	0.3450804576277733	0.7066081762313843	0.0
mRNA SLC27A3 ENST00000483574.6	chr1	153778189	153780112	11	3.7769122163195568e-06	11	0	11	0	11	0.050356955860148774	0.06677883863449097	0.0
nRNA chr17:11,610,516-11,612,836(+)	chr17	11611399	11612245	11	3.7769122163195568e-06	0	11	11	0	11	0.3827588829127225	0.5094960331916809	0.0
nRNA chr7:142,487,862-142,488,295(+)	chr7	142450773	142507500	11	3.7769122163195568e-06	0	11	11	0	9	0.47925419699062	0.984664797782898	0.09090909090909091
nRNA chr11:828,466-829,555(+)	chr11	828556	829476	11	3.7769122163195568e-06	0	11	0	11	11	0.2660945139148019	0.40594762563705444	0.0
mRNA CDCA5 ENST00000524733.5	chr11	65078676	65079182	11	3.7769122163195568e-06	11	0	11	0	11	0.7360404242168773	0.8466909527778625	0.0
mRNA LRRC8E ENST00000600345.1	chr19	7898663	7899130	11	3.7769122163195568e-06	11	0	0	11	11	0.40988931872627954	0.4315672218799591	0.0
mRNA CENPV ENST00000631687.2	chr17	16348439	16349095	11	3.7769122163195568e-06	11	0	0	11	11	0.7682309618050401	0.9421353936195374	0.6363636363636364
mRNA CFAP65 ENST00000410037.5	chr2	219027314	219030974	11	3.7769122163195568e-06	11	0	11	0	9	0.1654865091497248	0.5201277732849121	0.0
mRNA SPEN ENST00000471538.1	chr1	15873873	15876710	11	3.7769122163195568e-06	11	0	11	0	11	0.35617972537875175	0.6092239618301392	0.0
